StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	28	GO:0051598	meiotic recombination checkpoint		C1658933
41	86	GO:0007131	gene conversion with reciprocal crossover	Meiotic Recombination	C1155792
91	103	GO:0045202	synapse	Synapses	C0039062
91	103	GO:0007129	synapsis	Chromosome Pairing	C0598501
115	136	GO:0051321	meiotic cell cycle		C1657605
159	167	GO:0007129	synapsis	Chromosome Pairing	C0598501
171	198	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
247	258	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
348	381	GO:0051598	meiotic recombination checkpoint		C1658933
382	431	GO:0044456	synaptic component		C3893360
491	525	GO:0051321	meiotic cell cycle		C1657605
623	636	GO:0007567	parturition	Birth	C0005615
637	691	GO:0007129	synapsis	Chromosome Pairing	C0598501
703	750	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
777	781	GO:0005662	DNA replication factor A complex location		C1167121
788	798	GO:0005694	chromosome	Chromosomes	C0008633
819	826	GO:0005712	chiasma	Chiasma	C1384314
856	902	GO:1902698	acidogenesis		C3823112
910	936	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
910	936	GO:0051323	metaphase	Metaphase	C1621812
951	961	GO:0005694	chromosome	Chromosomes	C0008633
1005	1022	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
1027	1048	GO:0045202	synapse	Synapses	C0039062
1136	1172	GO:0033313	meiotic cell cycle checkpoint		C2246727
1221	1236	GO:0042148	strand invasion		C1752433
1252	1285	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
1390	1426	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
1427	1448	GO:0051321	meiotic cell cycle		C1657605
1526	1568	GO:0051598	meiotic recombination checkpoint		C1658933
1612	1622	GO:0005694	chromosome	Chromosomes	C0008633
1735	1765	GO:0051321	meiotic cell cycle		C1657605
1783	1827	GO:0007129	synapsis	Chromosome Pairing	C0598501
1882	1932	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
1961	1965	GO:0005623	cell	Cells	C0007634
1967	2010	GO:0051321	meiotic cell cycle		C1657605
2025	2035	GO:0005694	chromosome	Chromosomes	C0008633
2090	2119	GO:0033313	meiotic cell cycle checkpoint		C2246727
2156	2164	GO:0007129	synapsis	Chromosome Pairing	C0598501
2169	2190	GO:0006281	DNA repair	DNA Repair	C0012899
2191	2208	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
2225	2229	GO:0005623	cell	Cells	C0007634
2343	2349	GO:0007567	parturition	Birth	C0005615
2343	2349	GO:0000003	reproduction	Reproduction	C0035150
2382	2423	GO:0033313	meiotic cell cycle checkpoint		C2246727
2474	2492	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
2503	2561	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
2562	2572	GO:0051321	meiotic cell cycle		C1657605
2581	2625	GO:0006281	DNA repair	DNA Repair	C0012899
2630	2640	GO:0005694	chromosome	Chromosomes	C0008633
2648	2655	GO:0045202	synapse	Synapses	C0039062
2772	2799	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
2805	2833	GO:0045202	synapse	Synapses	C0039062
2805	2833	GO:0007129	synapsis	Chromosome Pairing	C0598501
2895	2926	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
2942	2964	GO:0007276	gamete generation		C2263199
3005	3050	GO:0007567	parturition	Birth	C0005615
3096	3106	GO:0005694	chromosome	Chromosomes	C0008633
3116	3150	GO:0051321	meiotic cell cycle		C1657605
3162	3172	GO:0005694	chromosome	Chromosomes	C0008633
3185	3192	GO:0045202	synapse	Synapses	C0039062
3202	3216	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3202	3216	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3280	3287	GO:0042060	wound healing	Wound Healing	C0043240
3288	3294	GO:0042060	wound healing	Wound Healing	C0043240
3369	3390	GO:0045202	synapse	Synapses	C0039062
3369	3390	GO:0007129	synapsis	Chromosome Pairing	C0598501
3391	3407	GO:0007114	cell budding	Cell budding	C1155616
3461	3494	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3519	3578	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3594	3609	GO:0006260	DNA replication	DNA Replication	C0598312
3627	3649	GO:0000725	recombinational repair		C1158512
3659	3703	GO:0042060	wound healing	Wound Healing	C0043240
3714	3738	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3752	3782	GO:0007129	synapsis	Chromosome Pairing	C0598501
3800	3810	GO:0005694	chromosome	Chromosomes	C0008633
3926	3940	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
3951	3956	GO:0007600	sensory perception	Esthesia	C0036658
3957	3971	GO:0051321	meiotic cell cycle		C1657605
3986	3990	GO:0005623	cell	Cells	C0007634
4143	4159	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
4178	4186	GO:0007129	synapsis	Chromosome Pairing	C0598501
4236	4254	GO:0007128	meiotic prophase I	Meiotic Prophase I	C1155818
4256	4288	GO:0051321	meiotic cell cycle		C1657605
4307	4333	GO:0051598	meiotic recombination checkpoint		C1658933
4353	4389	GO:0007567	parturition	Birth	C0005615
4353	4389	GO:0000003	reproduction	Reproduction	C0035150
4395	4452	GO:0051598	meiotic recombination checkpoint		C1658933
4472	4513	GO:0051321	meiotic cell cycle		C1657605
4546	4575	GO:0007165	signal transduction	Signal Transduction	C0037083
4546	4575	GO:0023052	biological signaling		C3537152
4587	4591	GO:0005623	cell	Cells	C0007634
4646	4681	GO:0051598	meiotic recombination checkpoint		C1658933
4722	4746	GO:0051598	meiotic recombination checkpoint		C1658933
4782	4800	GO:0005711	meiotic chromosome	Meiotic chromosome	C1166682
4849	4859	GO:0042060	wound healing	Wound Healing	C0043240
4879	4887	GO:0007129	synapsis	Chromosome Pairing	C0598501
4969	4979	GO:0042060	wound healing	Wound Healing	C0043240
5073	5135	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
5175	5188	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
5192	5213	GO:0045202	synapse	Synapses	C0039062
5192	5213	GO:0007129	synapsis	Chromosome Pairing	C0598501
5222	5255	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
5354	5385	GO:0051598	meiotic recombination checkpoint		C1658933
5411	5436	GO:0007131	gene conversion with reciprocal crossover	Meiotic Recombination	C1155792
5486	5508	GO:0044297	cell body		C2752549
5509	5564	GO:0051598	meiotic recombination checkpoint		C1658933
5718	5763	GO:0007567	parturition	Birth	C0005615
5718	5763	GO:0000003	reproduction	Reproduction	C0035150
5789	5798	GO:0000239	pachytene		C1155826
5897	5906	GO:0000239	pachytene		C1155826
5921	5935	GO:0042060	wound healing	Wound Healing	C0043240
5937	5956	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
6028	6045	GO:0051321	meiotic cell cycle		C1657605
6050	6072	GO:0051321	meiotic cell cycle		C1657605
6103	6130	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
6150	6170	GO:0000795	synaptonemal complex	Synaptonemal Complex	C0039066
6319	6354	GO:0051598	meiotic recombination checkpoint		C1658933
6384	6420	GO:0000075	cell cycle checkpoint	Cell Cycle Checkpoints	C1155874
6492	6515	GO:0042060	wound healing	Wound Healing	C0043240
6721	6765	GO:1902698	acidogenesis		C3823112
7040	7043	GO:0007601	vision	Vision	C0042789
7083	7096	GO:0034062	transcriptase	Transcriptase activity	C2257077
7144	7179	GO:0009790	embryo development	Embryonic Development	C0013936
7648	7651	GO:0007601	vision	Vision	C0042789
7889	7908	GO:0000785	chromatin	chromatin location	C1325550
8157	8166	GO:0009790	embryo development	Embryonic Development	C0013936
8172	8182	GO:0009790	embryo development	Embryonic Development	C0013936
8188	8198	GO:0009790	embryo development	Embryonic Development	C0013936
8208	8219	GO:0009790	embryo development	Embryonic Development	C0013936
8261	8296	GO:0007567	parturition	Birth	C0005615
8261	8296	GO:0000003	reproduction	Reproduction	C0035150
8297	8300	GO:0007601	vision	Vision	C0042789
8411	8448	GO:0010468	regulation of gene expression	Gene Expression Regulation	C0017263
8510	8513	GO:0007601	vision	Vision	C0042789
8583	8609	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
8729	8755	GO:0051179	establishment and maintenance of localization		C1744691
8861	8906	GO:0000746	conjugation		C1160466
8950	9008	GO:0005634	cell nucleus	Cell Nucleus	C0007610
9009	9018	GO:0000237	leptotene		C1155821
9049	9058	GO:0000239	pachytene		C1155826
9092	9101	GO:0000239	pachytene		C1155826
9146	9177	GO:0007601	vision	Vision	C0042789
9195	9204	GO:0005737	cytoplasm	Cytoplasm	C0010834
9248	9252	GO:0005623	cell	Cells	C0007634
9348	9404	GO:0051179	establishment and maintenance of localization		C1744691
9521	9530	GO:0000237	leptotene		C1155821
9538	9546	GO:0000238	zygotene		C1155827
9558	9567	GO:0000239	pachytene		C1155826
9726	9765	GO:0007567	parturition	Birth	C0005615
9726	9765	GO:0000003	reproduction	Reproduction	C0035150
10364	10375	GO:0032502	development	Biologic Development	C0678723
10873	10888	GO:0007283	spermatogenesis	Spermatogenesis	C0037864
10966	10977	GO:0032502	development	Biologic Development	C0678723
11064	11073	GO:0000239	pachytene		C1155826
11117	11128	GO:0032502	development	Biologic Development	C0678723
11308	11377	GO:0007567	parturition	Birth	C0005615
11308	11377	GO:0000003	reproduction	Reproduction	C0035150
11407	11428	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
11966	11970	GO:0005623	cell	Cells	C0007634
12145	12186	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
12188	12191	GO:0007601	vision	Vision	C0042789
12243	12247	GO:0005623	cell	Cells	C0007634
12297	12306	GO:0000237	leptotene		C1155821
12334	12342	GO:0000238	zygotene		C1155827
12435	12444	GO:0000239	pachytene		C1155826
12511	12537	GO:0005634	cell nucleus	Cell Nucleus	C0007610
12600	12625	GO:0051179	establishment and maintenance of localization		C1744691
12651	12669	GO:0005711	meiotic chromosome	Meiotic chromosome	C1166682
12691	12724	GO:0005634	cell nucleus	Cell Nucleus	C0007610
12808	12819	GO:0019013	nucleocapsid	viral nucleocapsid location	C1167518
12821	12862	GO:0000800	lateral element		C1325584
12864	12887	GO:0051321	meiotic cell cycle		C1657605
12919	12962	GO:0051321	meiotic cell cycle		C1657605
12964	13001	GO:0051321	meiotic cell cycle		C1657605
13088	13097	GO:0007601	vision	Vision	C0042789
13266	13296	GO:0009790	embryo development	Embryonic Development	C0013936
13319	13330	GO:0032502	development	Biologic Development	C0678723
13539	13555	GO:0051325	resting phase		C1522436
13587	13596	GO:0000239	pachytene		C1155826
13615	13654	GO:0009790	embryo development	Embryonic Development	C0013936
14291	14300	GO:0000239	pachytene		C1155826
14438	14447	GO:0000237	leptotene		C1155821
14487	14523	GO:0097194	apoptosis	Apoptosis	C0162638
14709	14718	GO:0000237	leptotene		C1155821
15587	15591	GO:0005623	cell	Cells	C0007634
15734	15782	GO:0000792	heterochromatin	Heterochromatin	C0019397
15824	15876	GO:0007283	spermatogenesis	Spermatogenesis	C0037864
15914	15923	GO:0000239	pachytene		C1155826
15966	15976	GO:0005694	chromosome	Chromosomes	C0008633
15987	15996	GO:0007601	vision	Vision	C0042789
16101	16104	GO:0007601	vision	Vision	C0042789
16133	16162	GO:0051321	meiotic cell cycle		C1657605
16242	16283	GO:0048236	plant-type sporogenesis		C1326354
16349	16357	GO:0007129	synapsis	Chromosome Pairing	C0598501
16435	16468	GO:0051321	meiotic cell cycle		C1657605
16516	16526	GO:0005694	chromosome	Chromosomes	C0008633
16580	16595	GO:0000800	lateral element		C1325584
16601	16620	GO:0000802	transverse filament		C1325585
16644	16664	GO:0000795	synaptonemal complex	Synaptonemal Complex	C0039066
16671	16680	GO:0000239	pachytene		C1155826
16748	16763	GO:0000795	synaptonemal complex	Synaptonemal Complex	C0039066
16783	16791	GO:0007129	synapsis	Chromosome Pairing	C0598501
16880	16888	GO:0030849	autosome	Autosome	C0596142
16927	16939	GO:0000806	Y chromosome	Y Chromosome	C0043381
16955	16962	GO:0045202	synapse	Synapses	C0039062
17099	17109	GO:0005694	chromosome	Chromosomes	C0008633
17242	17257	GO:0007283	spermatogenesis	Spermatogenesis	C0037864
17305	17316	GO:0032502	development	Biologic Development	C0678723
17419	17450	GO:0000795	synaptonemal complex	Synaptonemal Complex	C0039066
17479	17495	GO:0007567	parturition	Birth	C0005615
17517	17527	GO:0006281	DNA repair	DNA Repair	C0012899
17583	17622	GO:0051321	meiotic cell cycle		C1657605
17627	17639	GO:0007588	excretion	Excretory function	C0221102
17683	17692	GO:0000239	pachytene		C1155826
17734	17744	GO:0005694	chromosome	Chromosomes	C0008633
17751	17794	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
17860	17864	GO:0005623	cell	Cells	C0007634
17965	17991	GO:0007601	vision	Vision	C0042789
18029	18038	GO:0000239	pachytene		C1155826
18118	18170	GO:0005634	cell nucleus	Cell Nucleus	C0007610
18181	18191	GO:0005694	chromosome	Chromosomes	C0008633
18196	18218	GO:0098687	chromosome region	Region of chromosome	C1953345
18319	18328	GO:0000239	pachytene		C1155826
18381	18390	GO:0000239	pachytene		C1155826
18464	18472	GO:0051324	prophase	Prophase	C0033464
18464	18493	GO:0000088	mitotic prophase	Mitotic Prophase	C1155732
18489	18497	GO:0030849	autosome	Autosome	C0596142
18512	18521	GO:0000239	pachytene		C1155826
18570	18577	GO:0001741	XY body		C1325556
18598	18641	GO:0007129	synapsis	Chromosome Pairing	C0598501
18662	18677	GO:0016310	phosphorylation	Phosphorylation	C0031715
18662	18686	GO:0006468	protein phosphorylation	Protein phosphorylation	C1158886
18699	18706	GO:0001741	XY body		C1325556
18786	18793	GO:0001741	XY body		C1325556
18804	18844	GO:0030849	autosome	Autosome	C0596142
18886	18895	GO:0000239	pachytene		C1155826
18943	18950	GO:0001741	XY body		C1325556
19055	19069	GO:0000803	sex chromosome	Sex Chromosomes	C0036869
19087	19097	GO:0005694	chromosome	Chromosomes	C0008633
19136	19139	GO:0005662	DNA replication factor A complex location		C1167121
19155	19162	GO:0045202	synapse	Synapses	C0039062
19263	19272	GO:0000239	pachytene		C1155826
19398	19407	GO:0000239	pachytene		C1155826
19416	19439	GO:0002948	archaeosine synthase activity		C3890357
19518	19528	GO:0005694	chromosome	Chromosomes	C0008633
19554	19582	GO:0051321	meiotic cell cycle		C1657605
19595	19613	GO:0005711	meiotic chromosome	Meiotic chromosome	C1166682
19650	19677	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
19682	19691	GO:0045202	synapse	Synapses	C0039062
19682	19691	GO:0007129	synapsis	Chromosome Pairing	C0598501
19692	19734	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
19934	19960	GO:0005714	early recombination nodule		C1166684
20019	20027	GO:0000238	zygotene		C1155827
20061	20084	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
20126	20148	GO:0000725	recombinational repair		C1158512
20175	20190	GO:0008278	cohesin complex		C1166689
20233	20270	GO:0099558	maintenance of synapse structure		C4236587
20329	20368	GO:0051321	meiotic cell cycle		C1657605
20451	20459	GO:0005696	telomere		C0085187
20513	20521	GO:0005696	telomere		C0085187
20558	20590	GO:0043234	protein complex location		C1523872
20623	20631	GO:0005696	telomere		C0085187
20669	20677	GO:0005696	telomere		C0085187
20693	20700	GO:0045202	synapse	Synapses	C0039062
20737	20747	GO:0005694	chromosome	Chromosomes	C0008633
20772	20793	GO:0042060	wound healing	Wound Healing	C0043240
20823	20865	GO:0005634	cell nucleus	Cell Nucleus	C0007610
20866	20899	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
20900	20944	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
20968	20978	GO:0005694	chromosome	Chromosomes	C0008633
21126	21161	GO:0007129	synapsis	Chromosome Pairing	C0598501
21185	21194	GO:0000239	pachytene		C1155826
21301	21308	GO:0001741	XY body		C1325556
21398	21429	GO:0000077	DNA damage checkpoint		C1751194
21502	21507	GO:0005488	binding	Binding 	C1167622
21508	21521	GO:0035861	site of double-strand break		C3159064
21526	21567	GO:0098687	chromosome region	Region of chromosome	C1953345
21626	21630	GO:0005662	DNA replication factor A complex location		C1167121
21641	21666	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
21755	21779	GO:0005662	DNA replication factor A complex location		C1167121
21780	21806	GO:0006330	single-stranded DNA binding		C1148754
21825	21880	GO:0045202	synapse	Synapses	C0039062
21941	21945	GO:0005488	binding	Binding 	C1167622
21948	21984	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
21991	21994	GO:0005662	DNA replication factor A complex location		C1167121
22013	22022	GO:0000239	pachytene		C1155826
22107	22146	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
22182	22203	GO:0000077	DNA damage checkpoint		C1751194
22237	22247	GO:0005694	chromosome	Chromosomes	C0008633
22249	22296	GO:0005711	meiotic chromosome	Meiotic chromosome	C1166682
22308	22347	GO:0051321	meiotic cell cycle		C1657605
22367	22388	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
22389	22433	GO:0042060	wound healing	Wound Healing	C0043240
22460	22475	GO:0016310	phosphorylation	Phosphorylation	C0031715
22492	22496	GO:0051321	meiotic cell cycle		C1657605
22500	22517	GO:0007610	behavior	Behavior	C0004927
22548	22558	GO:0005694	chromosome	Chromosomes	C0008633
22570	22577	GO:0045202	synapse	Synapses	C0039062
22584	22588	GO:0051321	meiotic cell cycle		C1657605
22668	22678	GO:0005694	chromosome	Chromosomes	C0008633
22685	22695	GO:0006281	DNA repair	DNA Repair	C0012899
22743	22753	GO:0006281	DNA repair	DNA Repair	C0012899
22766	22779	GO:0006351	transcription	Transcription, Genetic	C0040649
22849	22858	GO:0000239	pachytene		C1155826
22894	22904	GO:0006281	DNA repair	DNA Repair	C0012899
23012	23021	GO:0000240	diplotene		C1155820
23041	23061	GO:0030849	autosome	Autosome	C0596142
23098	23140	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
23098	23140	GO:0051323	metaphase	Metaphase	C1621812
23208	23217	GO:0000240	diplotene		C1155820
23222	23247	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
23222	23247	GO:0051323	metaphase	Metaphase	C1621812
23425	23435	GO:0005694	chromosome	Chromosomes	C0008633
23529	23551	GO:0000725	recombinational repair		C1158512
23571	23587	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
23646	23661	GO:0006298	mismatch repair	Mismatch Repair	C1155661
23772	23779	GO:0005712	chiasma	Chiasma	C1384314
23849	23859	GO:0005694	chromosome	Chromosomes	C0008633
23953	23962	GO:0000239	pachytene		C1155826
24036	24045	GO:0000239	pachytene		C1155826
24057	24070	GO:0042060	wound healing	Wound Healing	C0043240
24075	24125	GO:0042060	wound healing	Wound Healing	C0043240
24127	24130	GO:0007601	vision	Vision	C0042789
24155	24164	GO:0000239	pachytene		C1155826
24241	24251	GO:0005694	chromosome	Chromosomes	C0008633
24253	24278	GO:0042060	wound healing	Wound Healing	C0043240
24305	24314	GO:0007610	behavior	Behavior	C0004927
24382	24392	GO:0005694	chromosome	Chromosomes	C0008633
24511	24520	GO:0000239	pachytene		C1155826
24634	24656	GO:0007128	meiotic prophase I	Meiotic Prophase I	C1155818
24679	24683	GO:0005623	cell	Cells	C0007634
24738	24808	GO:0016791	phosphoric monoester hydrolase activity		C1149880
24833	24855	GO:0009056	catabolism	Catabolism	C0699900
24856	24879	GO:0030261	chromosome condensation	Chromosome Condensation	C1155631
24885	24921	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
24885	24921	GO:0051323	metaphase	Metaphase	C1621812
24928	24953	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
24928	24953	GO:0051323	metaphase	Metaphase	C1621812
25040	25060	GO:0000793	condensed chromosome	Condensed chromosome	C1325576
25160	25169	GO:0000239	pachytene		C1155826
25312	25365	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
25312	25365	GO:0051323	metaphase	Metaphase	C1621812
25448	25484	GO:0051321	meiotic cell cycle		C1657605
25485	25506	GO:0045202	synapse	Synapses	C0039062
25485	25506	GO:0007129	synapsis	Chromosome Pairing	C0598501
25551	25560	GO:0097194	apoptosis	Apoptosis	C0162638
25906	25915	GO:0097194	apoptosis	Apoptosis	C0162638
26014	26022	GO:0007129	synapsis	Chromosome Pairing	C0598501
26048	26058	GO:0005694	chromosome	Chromosomes	C0008633
26093	26101	GO:0000238	zygotene		C1155827
26267	26285	GO:0031577	spindle checkpoint	spindle checkpoint activity	C1622917
26343	26383	GO:0000089	mitotic metaphase	Mitotic Metaphase	C0025564
26343	26383	GO:0051323	metaphase	Metaphase	C1621812
26440	26469	GO:0007601	vision	Vision	C0042789
26483	26558	GO:0045202	synapse	Synapses	C0039062
26665	26681	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
26715	26723	GO:0007129	synapsis	Chromosome Pairing	C0598501
26886	26912	GO:0007567	parturition	Birth	C0005615
26886	26912	GO:0000003	reproduction	Reproduction	C0035150
26918	26944	GO:0009058	anabolism	Anabolism	C0220781
26960	26968	GO:0007129	synapsis	Chromosome Pairing	C0598501
27123	27133	GO:0005694	chromosome	Chromosomes	C0008633
27140	27183	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
27348	27364	GO:0005634	cell nucleus	Cell Nucleus	C0007610
27408	27417	GO:0000239	pachytene		C1155826
27834	27842	GO:0007129	synapsis	Chromosome Pairing	C0598501
