StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	28	GO:0007567	parturition	Birth	C0005615
0	28	GO:0000003	reproduction	Reproduction	C0035150
37	80	GO:0000988	transcription factor activity		C1148759
107	120	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
132	145	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
159	212	GO:0003677	DNA binding	dna binding	C1148673
227	240	GO:0006351	transcription	Transcription, Genetic	C0040649
288	335	GO:0007567	parturition	Birth	C0005615
288	335	GO:0000003	reproduction	Reproduction	C0035150
357	371	GO:0009790	embryo development	Embryonic Development	C0013936
382	395	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
427	431	GO:0005623	cell	Cells	C0007634
504	517	GO:0006351	transcription	Transcription, Genetic	C0040649
641	652	GO:0032502	development	Biologic Development	C0678723
654	699	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
716	769	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
799	808	GO:0097194	apoptosis	Apoptosis	C0162638
940	990	GO:0035162	embryonic hemopoiesis		C1523613
1066	1113	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
1118	1165	GO:0009058	anabolism	Anabolism	C0220781
1227	1231	GO:0005623	cell	Cells	C0007634
1250	1301	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
1330	1334	GO:0005623	cell	Cells	C0007634
1458	1473	GO:0048469	cell maturation	Cell Maturation	C1516349
1519	1532	GO:0006351	transcription	Transcription, Genetic	C0040649
1555	1600	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
1632	1645	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
1684	1702	GO:0008283	cell proliferation	Cell Proliferation	C0596290
1707	1771	GO:0048863	stem cell differentiation	Stem Cell Differentiation	C1514964
1821	1825	GO:0005623	cell	Cells	C0007634
1850	1863	GO:0030097	hematopoiesis	Hematopoiesis	C0018951
1991	1995	GO:0005623	cell	Cells	C0007634
