StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
160	197	GO:0030849	autosome	Autosome	C0596142
411	434	GO:0007567	parturition	Birth	C0005615
411	434	GO:0000003	reproduction	Reproduction	C0035150
765	769	GO:0005623	cell	Cells	C0007634
880	892	GO:0043473	pigmentation	Pigmentation	C0031911
968	1014	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
1019	1026	GO:0005819	spindle	Spindle	C1166795
1061	1076	GO:0097612	dinoflagellate sulcus		C3893558
1086	1090	GO:0005623	cell	Cells	C0007634
1317	1321	GO:0005623	cell	Cells	C0007634
1381	1385	GO:0005623	cell	Cells	C0007634
1480	1484	GO:0005623	cell	Cells	C0007634
1523	1527	GO:0005623	cell	Cells	C0007634
1637	1645	GO:0016020	membrane	Membrane	C0596901
1780	1792	GO:0005921	gap junction	Gap Junctions	C0206117
2052	2100	GO:0030849	autosome	Autosome	C0596142
2159	2203	GO:0007567	parturition	Birth	C0005615
2159	2203	GO:0000003	reproduction	Reproduction	C0035150
2444	2451	GO:0003006	puberty	Puberty	C0034011
2573	2589	GO:0015705	iodide transport		C1159596
2590	2650	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
2822	2831	GO:0015297	exchanger		C1621574
3378	3399	GO:0035003	subapical complex location		C1325744
3378	3399	GO:0071173	spindle assembly checkpoint		C2754376
3728	3772	GO:0043687	post-translational protein modification	Post-Translational Protein Processing	C0033666
3728	3772	GO:0006464	protein modification process		C2263112
3818	3825	GO:0007605	hearing	Hearing	C0018767
3944	4016	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
4029	4040	GO:0032502	development	Biologic Development	C0678723
4072	4119	GO:0007567	parturition	Birth	C0005615
4072	4119	GO:0000003	reproduction	Reproduction	C0035150
4441	4470	GO:0007567	parturition	Birth	C0005615
4441	4470	GO:0000003	reproduction	Reproduction	C0035150
4662	4666	GO:0005623	cell	Cells	C0007634
4747	4768	GO:0000785	chromatin	chromatin location	C1325550
4784	4796	GO:0043473	pigmentation	Pigmentation	C0031911
5893	5926	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
6247	6255	GO:0005243	connexin	connexin activity	C2262290
6346	6399	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
6569	6584	GO:0005884	microfilament	Microfilaments	C0025979
6613	6649	GO:0000746	conjugation		C1160466
7009	7021	GO:0043473	pigmentation	Pigmentation	C0031911
7737	7746	GO:0007586	digestion	Digestion	C0012238
8347	8368	GO:0007567	parturition	Birth	C0005615
8347	8368	GO:0000003	reproduction	Reproduction	C0035150
9366	9412	GO:0051320	S phase	S Phase	C0080129
10438	10484	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
10904	10912	GO:0016020	membrane	Membrane	C0596901
11916	11920	GO:0005623	cell	Cells	C0007634
11976	12018	GO:0097612	dinoflagellate sulcus		C3893558
12202	12225	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
12256	12276	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
12281	12320	GO:0003904	photoreactivating enzyme activity		C2257086
12381	12423	GO:0097612	dinoflagellate sulcus		C3893558
12487	12491	GO:0005623	cell	Cells	C0007634
12494	12559	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
12560	12607	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
12686	12693	GO:0005819	spindle	Spindle	C1166795
12727	12731	GO:0005623	cell	Cells	C0007634
12733	12740	GO:0032940	secretion by cell	Cell secretion	C1327616
12944	12948	GO:0005623	cell	Cells	C0007634
13029	13033	GO:0005623	cell	Cells	C0007634
13290	13310	GO:0008104	protein localization	protein localization location	C0597704
13290	13322	GO:0006886	intracellular protein transport		C1159772
13339	13357	GO:0031941	F-actin	filamentous actin location	C1622186
13598	13606	GO:0016020	membrane	Membrane	C0596901
13612	13619	GO:0005819	spindle	Spindle	C1166795
13634	13638	GO:0016029	subrhabdomeral cisterna		C1167267
13655	13659	GO:0005623	cell	Cells	C0007634
13735	13739	GO:0005623	cell	Cells	C0007634
13775	13779	GO:0005623	cell	Cells	C0007634
13780	13785	GO:0046809	replication compartment		C1167159
13791	13795	GO:0005623	cell	Cells	C0007634
13802	13831	GO:0097612	dinoflagellate sulcus		C3893558
13838	13859	GO:0009289	pilus	Bacterial Fimbria	C0031921
13859	13865	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment		C2611786
13890	13894	GO:0005623	cell	Cells	C0007634
13918	13922	GO:0005623	cell	Cells	C0007634
13939	13943	GO:0005623	cell	Cells	C0007634
13992	14038	GO:0005911	intercellular junction	Intercellular Junctions	C0021721
14094	14098	GO:0005623	cell	Cells	C0007634
14205	14209	GO:0005623	cell	Cells	C0007634
14222	14246	GO:0005923	zonula occludens	Tight Junctions	C0242358
14265	14269	GO:0005623	cell	Cells	C0007634
14398	14405	GO:0005819	spindle	Spindle	C1166795
14430	14474	GO:0009986	cell surface	Cell surface	C0699040
14503	14507	GO:0005623	cell	Cells	C0007634
14571	14579	GO:0016020	membrane	Membrane	C0596901
14673	14703	GO:0007600	sensory perception	Esthesia	C0036658
14814	14869	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
14989	15029	GO:0009986	cell surface	Cell surface	C0699040
15042	15075	GO:0007600	sensory perception	Esthesia	C0036658
15100	15104	GO:0005623	cell	Cells	C0007634
15190	15198	GO:0016020	membrane	Membrane	C0596901
