StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	18	GO:0007567	parturition	Birth	C0005615
0	18	GO:0000003	reproduction	Reproduction	C0035150
42	52	GO:0007599	hemostasis	Hemostatic function	C0019116
355	373	GO:0001974	blood vessel remodeling		C1622383
401	434	GO:0007567	parturition	Birth	C0005615
401	434	GO:0000003	reproduction	Reproduction	C0035150
487	497	GO:0007599	hemostasis	Hemostatic function	C0019116
558	568	GO:0007599	hemostasis	Hemostatic function	C0019116
642	652	GO:0005694	chromosome	Chromosomes	C0008633
763	773	GO:0007599	hemostasis	Hemostatic function	C0019116
999	1009	GO:0007599	hemostasis	Hemostatic function	C0019116
1090	1100	GO:0005694	chromosome	Chromosomes	C0008633
1127	1137	GO:0005694	chromosome	Chromosomes	C0008633
1457	1474	GO:0007596	blood coagulation	Blood coagulation	C0005778
1457	1474	GO:0050817	clotting	Coagulation process	C1328723
1579	1589	GO:0005694	chromosome	Chromosomes	C0008633
1756	1766	GO:0005694	chromosome	Chromosomes	C0008633
1842	1852	GO:0005694	chromosome	Chromosomes	C0008633
2068	2079	GO:0007599	hemostasis	Hemostatic function	C0019116
2137	2147	GO:0005694	chromosome	Chromosomes	C0008633
2363	2394	GO:0007567	parturition	Birth	C0005615
2363	2394	GO:0000003	reproduction	Reproduction	C0035150
2498	2574	GO:0007567	parturition	Birth	C0005615
2498	2574	GO:0000003	reproduction	Reproduction	C0035150
2677	2706	GO:0007567	parturition	Birth	C0005615
2677	2706	GO:0000003	reproduction	Reproduction	C0035150
2804	2858	GO:0009058	anabolism	Anabolism	C0220781
3110	3140	GO:0007567	parturition	Birth	C0005615
3110	3140	GO:0000003	reproduction	Reproduction	C0035150
3192	3225	GO:0007596	blood coagulation	Blood coagulation	C0005778
3192	3225	GO:0050817	clotting	Coagulation process	C1328723
3382	3434	GO:0007567	parturition	Birth	C0005615
3382	3434	GO:0000003	reproduction	Reproduction	C0035150
3662	3699	GO:0007567	parturition	Birth	C0005615
3662	3699	GO:0000003	reproduction	Reproduction	C0035150
