StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
70	111	GO:0001822	kidney development		C1171312
219	269	GO:0001822	kidney development		C1171312
344	348	GO:0007567	parturition	Birth	C0005615
344	348	GO:0000003	reproduction	Reproduction	C0035150
352	416	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
417	428	GO:0032502	development	Biologic Development	C0678723
508	579	GO:0007567	parturition	Birth	C0005615
508	579	GO:0000003	reproduction	Reproduction	C0035150
613	654	GO:0001822	kidney development		C1171312
655	695	GO:0007567	parturition	Birth	C0005615
655	695	GO:0000003	reproduction	Reproduction	C0035150
724	745	GO:0001822	kidney development		C1171312
868	872	GO:0005623	cell	Cells	C0007634
963	967	GO:0046930	pore	Pore	C1325742
1061	1118	GO:0001822	kidney development		C1171312
1171	1175	GO:0005623	cell	Cells	C0007634
1246	1267	GO:0005783	endoplasmic reticulum	Endoplasmic Reticulum	C0014239
1277	1303	GO:0051179	establishment and maintenance of localization		C1744691
1445	1468	GO:0007567	parturition	Birth	C0005615
1482	1512	GO:0001822	kidney development		C1171312
1552	1561	GO:0060073	urination	Urination	C0042034
1584	1630	GO:0007600	sensory perception	Esthesia	C0036658
1711	1733	GO:0007165	signal transduction	Signal Transduction	C0037083
1711	1733	GO:0023052	biological signaling		C3537152
1734	1762	GO:0032940	secretion by cell	Cell secretion	C1327616
1800	1827	GO:0005488	binding	Binding 	C1167622
1828	1859	GO:0009986	cell surface	Cell surface	C0699040
1882	1909	GO:0031893	vasopressin receptor binding	Vasopressin Receptor Binding	C1516010
1920	1924	GO:0005623	cell	Cells	C0007634
2039	2081	GO:0009986	cell surface	Cell surface	C0699040
2175	2179	GO:0005623	cell	Cells	C0007634
2232	2246	GO:0001822	kidney development		C1171312
2462	2498	GO:0001822	kidney development		C1171312
2563	2568	GO:0007567	parturition	Birth	C0005615
2563	2568	GO:0000003	reproduction	Reproduction	C0035150
2637	2674	GO:0007567	parturition	Birth	C0005615
2637	2674	GO:0000003	reproduction	Reproduction	C0035150
2683	2701	GO:0007567	parturition	Birth	C0005615
2683	2701	GO:0000003	reproduction	Reproduction	C0035150
2732	2760	GO:0001822	kidney development		C1171312
2783	2824	GO:0007567	parturition	Birth	C0005615
2783	2824	GO:0000003	reproduction	Reproduction	C0035150
2976	3015	GO:0007567	parturition	Birth	C0005615
2976	3015	GO:0000003	reproduction	Reproduction	C0035150
3019	3056	GO:0001822	kidney development		C1171312
3072	3102	GO:0001822	kidney development		C1171312
3149	3158	GO:0060073	urination	Urination	C0042034
3281	3343	GO:0007567	parturition	Birth	C0005615
3281	3343	GO:0000003	reproduction	Reproduction	C0035150
3352	3394	GO:0030849	autosome	Autosome	C0596142
3424	3428	GO:0046930	pore	Pore	C1325742
3539	3543	GO:0005623	cell	Cells	C0007634
3629	3644	GO:0005886	plasma membrane	Plasma membrane	C0007603
3892	3907	GO:0005886	plasma membrane	Plasma membrane	C0007603
3969	4007	GO:0098590	region of plasma membrane	Region of plasma membrane	C2335800
4030	4068	GO:0016324	apical plasma membrane	Apical plasma membrane	C1167182
4257	4272	GO:0005886	plasma membrane	Plasma membrane	C0007603
4331	4352	GO:0097708	intracellular vesicle		C4236736
4397	4406	GO:0051235	retention	cellular entity retention	C1753315
4439	4447	GO:0016020	membrane	Membrane	C0596901
4517	4522	GO:0005488	binding	Binding 	C1167622
4591	4595	GO:0005623	cell	Cells	C0007634
4616	4638	GO:0005622	protoplasm	Protoplasm	C0175996
4663	4678	GO:0016310	phosphorylation	Phosphorylation	C0031715
4663	4699	GO:0006468	protein phosphorylation	Protein phosphorylation	C1158886
4768	4783	GO:0005886	plasma membrane	Plasma membrane	C0007603
5058	5062	GO:0046930	pore	Pore	C1325742
5254	5262	GO:0016020	membrane	Membrane	C0596901
5519	5536	GO:0007567	parturition	Birth	C0005615
5519	5536	GO:0000003	reproduction	Reproduction	C0035150
5590	5602	GO:0007567	parturition	Birth	C0005615
5590	5602	GO:0007567	parturition	Birth	C0005615
5740	5801	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
5843	5871	GO:0007567	parturition	Birth	C0005615
5843	5871	GO:0000003	reproduction	Reproduction	C0035150
5964	6010	GO:0001822	kidney development		C1171312
6025	6065	GO:0007567	parturition	Birth	C0005615
6025	6065	GO:0000003	reproduction	Reproduction	C0035150
6227	6295	GO:0051674	localization of cell		C1660153
6435	6439	GO:0005623	cell	Cells	C0007634
6461	6482	GO:0005783	endoplasmic reticulum	Endoplasmic Reticulum	C0014239
6587	6615	GO:0030849	autosome	Autosome	C0596142
6690	6717	GO:0007567	parturition	Birth	C0005615
6690	6717	GO:0000003	reproduction	Reproduction	C0035150
6850	6860	GO:0008152	metabolism	Metabolism	C0025519
7140	7194	GO:0030849	autosome	Autosome	C0596142
7207	7224	GO:0007567	parturition	Birth	C0005615
7207	7224	GO:0000003	reproduction	Reproduction	C0035150
7381	7444	GO:1902698	acidogenesis		C3823112
7463	7497	GO:0016021	integral to membrane		C1167322
7463	7497	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
7521	7534	GO:0005576	extracellular	Extracellular	C0521119
7588	7620	GO:1902698	acidogenesis		C3823112
7640	7648	GO:0016020	membrane	Membrane	C0596901
8920	8928	GO:0032940	secretion by cell	Cell secretion	C1327616
9516	9566	GO:0015267	channel activity		C1153410
9676	9705	GO:0009291	unidirectional conjugation		C1160186
9676	9705	GO:0007618	mating		C1260875
9676	9705	GO:0000747	conjugation with cellular fusion		C1748461
9676	9705	GO:1990277	parasexual conjugation with cellular fusion		C3812685
11151	11158	GO:0042603	capsule	Microbial anatomical capsule structure	C1325531
11409	11422	GO:0070085	glycosylation		C0017982
11409	11431	GO:0006486	protein glycosylation	Protein Glycosylation	C0376322
11532	11560	GO:0070085	glycosylation		C0017982
11532	11560	GO:0006486	protein glycosylation	Protein Glycosylation	C0376322
11600	11660	GO:0019013	nucleocapsid	viral nucleocapsid location	C1167518
11674	11687	GO:0070085	glycosylation		C0017982
11674	11708	GO:0006486	protein glycosylation	Protein Glycosylation	C0376322
12068	12106	GO:0070085	glycosylation		C0017982
12068	12106	GO:0006486	protein glycosylation	Protein Glycosylation	C0376322
12123	12132	GO:0007586	digestion	Digestion	C0012238
12400	12449	GO:0032502	development	Biologic Development	C0678723
12730	12742	GO:0009986	cell surface	Cell surface	C0699040
12909	12913	GO:0005623	cell	Cells	C0007634
13030	13037	GO:0031982	vesicle		C1622418
13072	13093	GO:0005783	endoplasmic reticulum	Endoplasmic Reticulum	C0014239
13161	13196	GO:0032502	development	Biologic Development	C0678723
13331	13335	GO:0005623	cell	Cells	C0007634
13429	13441	GO:0009986	cell surface	Cell surface	C0699040
13559	13563	GO:0005623	cell	Cells	C0007634
13760	13772	GO:0009986	cell surface	Cell surface	C0699040
14090	14094	GO:0005623	cell	Cells	C0007634
14104	14108	GO:0005623	cell	Cells	C0007634
14224	14228	GO:0005623	cell	Cells	C0007634
14252	14256	GO:0005623	cell	Cells	C0007634
14275	14288	GO:0070085	glycosylation		C0017982
14275	14299	GO:0006486	protein glycosylation	Protein Glycosylation	C0376322
14296	14315	GO:0007601	vision	Vision	C0042789
14402	14406	GO:0005623	cell	Cells	C0007634
14465	14486	GO:0019013	nucleocapsid	viral nucleocapsid location	C1167518
14547	14551	GO:0005623	cell	Cells	C0007634
14703	14750	GO:0031982	vesicle		C1622418
14914	14930	GO:0033674	kinase activator		C2247123
14947	15005	GO:0009986	cell surface	Cell surface	C0699040
15107	15111	GO:0007601	vision	Vision	C0042789
15365	15369	GO:0005623	cell	Cells	C0007634
15615	15651	GO:0032541	peripheral ER		C3546432
15744	15824	GO:0032502	development	Biologic Development	C0678723
15844	15847	GO:0007601	vision	Vision	C0042789
15844	15847	GO:0007601	vision	Vision	C0042789
16156	16160	GO:0005623	cell	Cells	C0007634
16475	16487	GO:0009986	cell surface	Cell surface	C0699040
16730	16769	GO:0008104	protein localization	protein localization location	C0597704
16730	16769	GO:0006886	intracellular protein transport		C1159772
16896	16908	GO:0009986	cell surface	Cell surface	C0699040
17093	17097	GO:0005623	cell	Cells	C0007634
17371	17375	GO:0005623	cell	Cells	C0007634
17395	17399	GO:0005623	cell	Cells	C0007634
17556	17578	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
17741	17745	GO:0005623	cell	Cells	C0007634
17828	17836	GO:0016020	membrane	Membrane	C0596901
18000	18004	GO:0005623	cell	Cells	C0007634
18047	18082	GO:0008104	protein localization	protein localization location	C0597704
18047	18082	GO:0006886	intracellular protein transport		C1159772
18121	18125	GO:0005623	cell	Cells	C0007634
18424	18428	GO:0005623	cell	Cells	C0007634
18484	18488	GO:0005623	cell	Cells	C0007634
18590	18594	GO:0005623	cell	Cells	C0007634
18614	18623	GO:0005737	cytoplasm	Cytoplasm	C0010834
18705	18709	GO:0005623	cell	Cells	C0007634
18876	18880	GO:0005623	cell	Cells	C0007634
18940	18944	GO:0005623	cell	Cells	C0007634
18956	18979	GO:0051179	establishment and maintenance of localization		C1744691
19158	19162	GO:0005623	cell	Cells	C0007634
