StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	38	GO:0007567	parturition	Birth	C0005615
0	38	GO:0000003	reproduction	Reproduction	C0035150
103	151	GO:0060349	bone morphogenesis		C2610491
209	225	GO:0060173	limb development	Limb Development	C1517884
353	395	GO:0009790	embryo development	Embryonic Development	C0013936
459	479	GO:0060349	bone morphogenesis		C2610491
514	555	GO:0060349	bone morphogenesis		C2610491
583	599	GO:0060173	limb development	Limb Development	C1517884
1087	1121	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
1151	1165	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
1177	1208	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
1308	1347	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
1512	1524	GO:0001503	osteogenesis	Osteogenesis	C0029433
1537	1575	GO:0007165	signal transduction	Signal Transduction	C0037083
1537	1575	GO:0023052	biological signaling		C3537152
1583	1610	GO:0060349	bone morphogenesis		C2610491
1636	1686	GO:0009058	anabolism	Anabolism	C0220781
1792	1796	GO:0005623	cell	Cells	C0007634
1806	1851	GO:0009790	embryo development	Embryonic Development	C0013936
2005	2016	GO:0032502	development	Biologic Development	C0678723
2595	2649	GO:0060348	bone development	Bone Development	C0005939
2595	2649	GO:0009888	histogenesis	Histogenic Process	C0178679
2790	2804	GO:0009790	embryo development	Embryonic Development	C0013936
2820	2847	GO:0060349	bone morphogenesis		C2610491
2859	2867	GO:0032940	secretion by cell	Cell secretion	C1327616
2868	2887	GO:0007165	signal transduction	Signal Transduction	C0037083
2868	2887	GO:0023052	biological signaling		C3537152
2918	2924	GO:0040007	growth	Growth	C0018270
3012	3034	GO:0001503	osteogenesis	Osteogenesis	C0029433
3180	3201	GO:0032502	developmental process	Developmental process	C1511806
3236	3249	GO:0009653	morphogenesis	Morphogenesis	C0026559
3353	3369	GO:0060173	limb development	Limb Development	C1517884
3371	3375	GO:0060349	bone morphogenesis		C2610491
3461	3465	GO:0005623	cell	Cells	C0007634
3490	3525	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
3578	3594	GO:0060173	limb development	Limb Development	C1517884
3595	3617	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
3774	3858	GO:0007165	signal transduction	Signal Transduction	C0037083
3774	3858	GO:0023052	biological signaling		C3537152
4550	4563	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
4848	4867	GO:0009790	embryo development	Embryonic Development	C0013936
4962	4984	GO:0009790	embryo development	Embryonic Development	C0013936
5540	5565	GO:0007165	signal transduction	Signal Transduction	C0037083
5540	5565	GO:0023052	biological signaling		C3537152
6195	6209	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
6530	6558	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
6698	6733	GO:0009790	embryo development	Embryonic Development	C0013936
7344	7397	GO:0097194	apoptosis	Apoptosis	C0162638
7463	7481	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
7710	7745	GO:0090269	fibroblast growth factor production		C2755688
7950	7956	GO:0040007	growth	Growth	C0018270
8052	8071	GO:0007165	signal transduction	Signal Transduction	C0037083
8052	8071	GO:0023052	biological signaling		C3537152
8255	8278	GO:0007224	Shh signaling pathway		C3158055
8355	8371	GO:0060173	limb development	Limb Development	C1517884
8514	8557	GO:0007165	signal transduction	Signal Transduction	C0037083
8514	8557	GO:0023052	biological signaling		C3537152
8590	8612	GO:0001502	cartilage condensation		C1160402
8687	8741	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
8969	8995	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
9048	9062	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
9143	9157	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
9172	9186	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
9382	9411	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
9412	9427	GO:0001503	osteogenesis	Osteogenesis	C0029433
9437	9447	GO:0008152	metabolism	Metabolism	C0025519
9534	9584	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
9635	9693	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
9867	9883	GO:0060173	limb development	Limb Development	C1517884
9917	9951	GO:0009790	embryo development	Embryonic Development	C0013936
9997	10009	GO:0007567	parturition	Birth	C0005615
9997	10009	GO:0000003	reproduction	Reproduction	C0035150
10056	10072	GO:0060173	limb development	Limb Development	C1517884
10073	10122	GO:0000150	recombinase activity		C1148744
10592	10653	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
10814	10828	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
10830	10842	GO:0001503	osteogenesis	Osteogenesis	C0029433
10830	10842	GO:0001503	osteogenesis	Osteogenesis	C0029433
11088	11108	GO:0001501	skeletal development		C1160401
11156	11170	GO:0051216	chondrogenesis	Chondrogenesis	C0598067
11180	11208	GO:0009058	anabolism	Anabolism	C0220781
11258	11305	GO:0001503	osteogenesis	Osteogenesis	C0029433
11331	11357	GO:0030509	BMP receptor signaling pathway	BMP Receptor Signaling Pathway	C1155364
11589	11609	GO:0007567	parturition	Birth	C0005615
11671	11695	GO:0009790	embryo development	Embryonic Development	C0013936
12011	12024	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
12026	12029	GO:0007601	vision	Vision	C0042789
12291	12307	GO:0060173	limb development	Limb Development	C1517884
12309	12362	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
