StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
22	68	GO:0007567	parturition	Birth	C0005615
22	68	GO:0000003	reproduction	Reproduction	C0035150
134	153	GO:0007567	parturition	Birth	C0005615
134	153	GO:0000003	reproduction	Reproduction	C0035150
225	272	GO:0007567	parturition	Birth	C0005615
225	272	GO:0000003	reproduction	Reproduction	C0035150
312	362	GO:0007567	parturition	Birth	C0005615
312	362	GO:0000003	reproduction	Reproduction	C0035150
373	392	GO:0007567	parturition	Birth	C0005615
373	392	GO:0000003	reproduction	Reproduction	C0035150
543	559	GO:1902698	acidogenesis		C3823112
574	594	GO:0007567	parturition	Birth	C0005615
574	594	GO:0000003	reproduction	Reproduction	C0035150
655	704	GO:1902698	acidogenesis		C3823112
738	794	GO:1902698	acidogenesis		C3823112
1036	1050	GO:0007567	parturition	Birth	C0005615
1036	1050	GO:0000003	reproduction	Reproduction	C0035150
1264	1314	GO:0051179	establishment and maintenance of localization		C1744691
1328	1342	GO:0007567	parturition	Birth	C0005615
1328	1342	GO:0000003	reproduction	Reproduction	C0035150
1429	1440	GO:0032502	development	Biologic Development	C0678723
1487	1505	GO:0007567	parturition	Birth	C0005615
1487	1505	GO:0000003	reproduction	Reproduction	C0035150
1594	1609	GO:0005886	plasma membrane	Plasma membrane	C0007603
1688	1701	GO:0006811	ion transport	Ion Transport	C0162585
1715	1719	GO:0005623	cell	Cells	C0007634
1776	1795	GO:0007567	parturition	Birth	C0005615
1776	1795	GO:0000003	reproduction	Reproduction	C0035150
1906	1922	GO:0007567	parturition	Birth	C0005615
1906	1922	GO:0000003	reproduction	Reproduction	C0035150
2156	2182	GO:0007567	parturition	Birth	C0005615
2156	2182	GO:0000003	reproduction	Reproduction	C0035150
2197	2245	GO:0007567	parturition	Birth	C0005615
2197	2245	GO:0000003	reproduction	Reproduction	C0035150
2280	2330	GO:0007567	parturition	Birth	C0005615
2280	2330	GO:0000003	reproduction	Reproduction	C0035150
2341	2382	GO:0007567	parturition	Birth	C0005615
2341	2382	GO:0000003	reproduction	Reproduction	C0035150
2393	2414	GO:0007567	parturition	Birth	C0005615
2393	2414	GO:0000003	reproduction	Reproduction	C0035150
2895	2947	GO:0007567	parturition	Birth	C0005615
2895	2947	GO:0000003	reproduction	Reproduction	C0035150
2980	3023	GO:0007567	parturition	Birth	C0005615
2980	3023	GO:0000003	reproduction	Reproduction	C0035150
3027	3036	GO:0007610	behavior	Behavior	C0004927
3182	3211	GO:0007567	parturition	Birth	C0005615
3182	3211	GO:0000003	reproduction	Reproduction	C0035150
3381	3395	GO:0007567	parturition	Birth	C0005615
3381	3395	GO:0000003	reproduction	Reproduction	C0035150
3449	3495	GO:1902698	acidogenesis		C3823112
3500	3522	GO:0007567	parturition	Birth	C0005615
3500	3522	GO:0000003	reproduction	Reproduction	C0035150
3610	3646	GO:1902698	acidogenesis		C3823112
3647	3662	GO:1902698	acidogenesis		C3823112
3667	3683	GO:1902698	acidogenesis		C3823112
3720	3766	GO:0007567	parturition	Birth	C0005615
3720	3766	GO:0000003	reproduction	Reproduction	C0035150
3790	3798	GO:0016020	membrane	Membrane	C0596901
4114	4168	GO:0007567	parturition	Birth	C0005615
4114	4168	GO:0000003	reproduction	Reproduction	C0035150
4466	4489	GO:0043336	site-specific telomere resolvase activity		C1622890
5093	5111	GO:0008150	biological process	Biological Processes	C3714634
5203	5250	GO:0007567	parturition	Birth	C0005615
5203	5250	GO:0000003	reproduction	Reproduction	C0035150
5394	5414	GO:0005694	chromosome	Chromosomes	C0008633
5456	5470	GO:0007567	parturition	Birth	C0005615
5456	5470	GO:0000003	reproduction	Reproduction	C0035150
5479	5489	GO:0005694	chromosome	Chromosomes	C0008633
5569	5583	GO:0007567	parturition	Birth	C0005615
5569	5583	GO:0000003	reproduction	Reproduction	C0035150
5626	5636	GO:0005694	chromosome	Chromosomes	C0008633
5719	5730	GO:0007567	parturition	Birth	C0005615
5719	5730	GO:0000003	reproduction	Reproduction	C0035150
5738	5748	GO:0005694	chromosome	Chromosomes	C0008633
5930	5950	GO:0007567	parturition	Birth	C0005615
5930	5950	GO:0000003	reproduction	Reproduction	C0035150
6007	6040	GO:0007567	parturition	Birth	C0005615
6007	6040	GO:0000003	reproduction	Reproduction	C0035150
6117	6137	GO:0007567	parturition	Birth	C0005615
6117	6137	GO:0000003	reproduction	Reproduction	C0035150
6547	6578	GO:0007567	parturition	Birth	C0005615
6547	6578	GO:0000003	reproduction	Reproduction	C0035150
7313	7342	GO:0009402	toxin resistance		C1154741
7615	7636	GO:1902698	acidogenesis		C3823112
7695	7753	GO:1902698	acidogenesis		C3823112
7758	7791	GO:0007567	parturition	Birth	C0005615
7758	7791	GO:0000003	reproduction	Reproduction	C0035150
7792	7828	GO:0007567	parturition	Birth	C0005615
7792	7828	GO:0000003	reproduction	Reproduction	C0035150
7958	7979	GO:1902698	acidogenesis		C3823112
7983	8022	GO:1902698	acidogenesis		C3823112
8061	8082	GO:1902698	acidogenesis		C3823112
8086	8125	GO:1902698	acidogenesis		C3823112
8223	8252	GO:1902698	acidogenesis		C3823112
8500	8536	GO:0007567	parturition	Birth	C0005615
8500	8536	GO:0000003	reproduction	Reproduction	C0035150
8537	8571	GO:0007567	parturition	Birth	C0005615
