StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
47	102	GO:0020010	conoid		C1166649
122	141	GO:0020010	conoid		C1166649
151	157	GO:0007601	vision	Vision	C0042789
286	301	GO:0010467	gene expression	Gene Expression	C0017262
405	409	GO:0005623	cell	Cells	C0007634
461	515	GO:0020010	conoid		C1166649
591	638	GO:0000988	transcription factor activity		C1148759
639	655	GO:0020010	conoid		C1166649
805	809	GO:0005623	cell	Cells	C0007634
847	860	GO:0020010	conoid		C1166649
961	965	GO:0005623	cell	Cells	C0007634
1000	1020	GO:0020010	conoid		C1166649
1034	1074	GO:0007567	parturition	Birth	C0005615
1034	1074	GO:0000003	reproduction	Reproduction	C0035150
1150	1171	GO:0020010	conoid		C1166649
1175	1238	GO:0020010	conoid		C1166649
1249	1258	GO:0007567	parturition	Birth	C0005615
1249	1258	GO:0000003	reproduction	Reproduction	C0035150
1272	1312	GO:0005977	glycogen metabolic process		C0599784
1415	1429	GO:0007601	vision	Vision	C0042789
1430	1439	GO:0020010	conoid		C1166649
1521	1525	GO:0005623	cell	Cells	C0007634
1573	1630	GO:0020010	conoid		C1166649
1696	1701	GO:0020010	conoid		C1166649
1765	1771	GO:0007601	vision	Vision	C0042789
1799	1807	GO:0007601	vision	Vision	C0042789
1880	1902	GO:0007601	vision	Vision	C0042789
1944	1948	GO:0005623	cell	Cells	C0007634
2083	2089	GO:0020010	conoid		C1166649
2125	2131	GO:0007601	vision	Vision	C0042789
2137	2154	GO:0020010	conoid		C1166649
2159	2172	GO:0000785	chromatin	chromatin location	C1325550
2239	2259	GO:0007567	parturition	Birth	C0005615
2239	2259	GO:0000003	reproduction	Reproduction	C0035150
2373	2405	GO:0020010	conoid		C1166649
2524	2530	GO:0020010	conoid		C1166649
2707	2717	GO:0020010	conoid		C1166649
2764	2770	GO:0007601	vision	Vision	C0042789
2771	2792	GO:0007601	vision	Vision	C0042789
2885	2891	GO:0020010	conoid		C1166649
3005	3018	GO:0000785	chromatin	chromatin location	C1325550
3034	3058	GO:0020010	conoid		C1166649
3267	3282	GO:1990603	dark adaptation	Dark Adaptation	C0010985
3288	3323	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
3392	3449	GO:0000988	transcription factor activity		C1148759
3544	3572	GO:0007567	parturition	Birth	C0005615
3544	3572	GO:0000003	reproduction	Reproduction	C0035150
3578	3618	GO:0007567	parturition	Birth	C0005615
3578	3618	GO:0000003	reproduction	Reproduction	C0035150
3650	3703	GO:0043473	pigmentation	Pigmentation	C0031911
3808	3857	GO:0009881	photoreceptor activity		C1152655
3858	3880	GO:0036367	light adaption		C3549167
3991	4010	GO:0020010	conoid		C1166649
4014	4019	GO:0020010	conoid		C1166649
4200	4204	GO:0005623	cell	Cells	C0007634
4210	4269	GO:0020010	conoid		C1166649
4284	4312	GO:0020010	conoid		C1166649
4436	4483	GO:0036367	light adaption		C3549167
4484	4505	GO:0007601	vision	Vision	C0042789
4563	4604	GO:0009058	anabolism	Anabolism	C0220781
4605	4669	GO:0044297	cell body		C2752549
4976	4998	GO:0009058	anabolism	Anabolism	C0220781
5061	5076	GO:1990603	dark adaptation	Dark Adaptation	C0010985
5183	5187	GO:0005623	cell	Cells	C0007634
5275	5279	GO:0005623	cell	Cells	C0007634
5351	5406	GO:0020010	conoid		C1166649
5704	5708	GO:0005623	cell	Cells	C0007634
5714	5765	GO:0020010	conoid		C1166649
5791	5795	GO:0005623	cell	Cells	C0007634
5844	5848	GO:0005623	cell	Cells	C0007634
5873	5901	GO:0020010	conoid		C1166649
5937	5941	GO:0005623	cell	Cells	C0007634
5985	5991	GO:0020010	conoid		C1166649
6002	6040	GO:0020010	conoid		C1166649
6418	6445	GO:0007567	parturition	Birth	C0005615
6418	6445	GO:0000003	reproduction	Reproduction	C0035150
6564	6576	GO:0007567	parturition	Birth	C0005615
6564	6576	GO:0000003	reproduction	Reproduction	C0035150
6618	6621	GO:0007601	vision	Vision	C0042789
6690	6731	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
6736	6774	GO:0020010	conoid		C1166649
6832	6856	GO:0020010	conoid		C1166649
6860	6879	GO:0020010	conoid		C1166649
6935	6947	GO:0007567	parturition	Birth	C0005615
6935	6947	GO:0000003	reproduction	Reproduction	C0035150
6950	6977	GO:0007567	parturition	Birth	C0005615
6950	6977	GO:0000003	reproduction	Reproduction	C0035150
7006	7023	GO:0007602	phototransduction	Light Signal Transduction	C0376451
7064	7090	GO:0004528	phosphodiesterase activity		C1753334
7093	7120	GO:0007567	parturition	Birth	C0005615
7093	7120	GO:0000003	reproduction	Reproduction	C0035150
7121	7174	GO:0020010	conoid		C1166649
7240	7250	GO:0007567	parturition	Birth	C0005615
7240	7250	GO:0000003	reproduction	Reproduction	C0035150
7298	7326	GO:0007567	parturition	Birth	C0005615
7298	7326	GO:0000003	reproduction	Reproduction	C0035150
7547	7570	GO:0009790	embryo development	Embryonic Development	C0013936
7733	7748	GO:0010467	gene expression	Gene Expression	C0017262
7874	7904	GO:0007567	parturition	Birth	C0005615
7874	7904	GO:0000003	reproduction	Reproduction	C0035150
7916	7924	GO:0007567	parturition	Birth	C0005615
7916	7924	GO:0000003	reproduction	Reproduction	C0035150
7937	7950	GO:0007567	parturition	Birth	C0005615
7937	7950	GO:0000003	reproduction	Reproduction	C0035150
8004	8038	GO:0007567	parturition	Birth	C0005615
8004	8038	GO:0000003	reproduction	Reproduction	C0035150
8100	8147	GO:0020010	conoid		C1166649
8265	8275	GO:0020010	conoid		C1166649
8388	8427	GO:0020010	conoid		C1166649
8556	8601	GO:0020010	conoid		C1166649
8664	8679	GO:0010467	gene expression	Gene Expression	C0017262
8716	8731	GO:0010467	gene expression	Gene Expression	C0017262
8945	9000	GO:0020010	conoid		C1166649
9029	9033	GO:0005623	cell	Cells	C0007634
9089	9134	GO:0020010	conoid		C1166649
9243	9247	GO:0005623	cell	Cells	C0007634
9362	9366	GO:0005623	cell	Cells	C0007634
9475	9479	GO:0005623	cell	Cells	C0007634
9594	9598	GO:0005623	cell	Cells	C0007634
9612	9642	GO:0020010	conoid		C1166649
9671	9720	GO:0044297	cell body		C2752549
9744	9748	GO:0005623	cell	Cells	C0007634
9799	9803	GO:0005623	cell	Cells	C0007634
9840	9844	GO:0005623	cell	Cells	C0007634
9887	9920	GO:0020010	conoid		C1166649
10028	10032	GO:0005623	cell	Cells	C0007634
10073	10077	GO:0005623	cell	Cells	C0007634
10135	10139	GO:0005623	cell	Cells	C0007634
10226	10230	GO:0005623	cell	Cells	C0007634
10300	10304	GO:0005623	cell	Cells	C0007634
10333	10337	GO:0005623	cell	Cells	C0007634
10431	10435	GO:0005623	cell	Cells	C0007634
10477	10516	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
10561	10586	GO:0020010	conoid		C1166649
10628	10632	GO:0005623	cell	Cells	C0007634
10668	10686	GO:0020010	conoid		C1166649
10766	10770	GO:0005623	cell	Cells	C0007634
10868	10872	GO:0005623	cell	Cells	C0007634
11003	11007	GO:0005623	cell	Cells	C0007634
11051	11061	GO:0007567	parturition	Birth	C0005615
11051	11061	GO:0000003	reproduction	Reproduction	C0035150
11128	11132	GO:0005623	cell	Cells	C0007634
11168	11206	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
11327	11354	GO:0001750	photoreceptor outer segment	Outer segment of photoreceptor	C1325525
11436	11440	GO:0005623	cell	Cells	C0007634
11474	11494	GO:0020010	conoid		C1166649
11496	11521	GO:0020010	conoid		C1166649
11557	11598	GO:0020010	conoid		C1166649
11645	11671	GO:0007567	parturition	Birth	C0005615
11645	11671	GO:0000003	reproduction	Reproduction	C0035150
11713	11752	GO:0020010	conoid		C1166649
11822	11828	GO:0007567	parturition	Birth	C0005615
11822	11828	GO:0000003	reproduction	Reproduction	C0035150
11904	11928	GO:0020010	conoid		C1166649
11932	11967	GO:0020010	conoid		C1166649
12003	12016	GO:0007567	parturition	Birth	C0005615
12003	12016	GO:0000003	reproduction	Reproduction	C0035150
12151	12155	GO:0005623	cell	Cells	C0007634
12189	12243	GO:0020010	conoid		C1166649
12244	12262	GO:0007567	parturition	Birth	C0005615
12244	12262	GO:0000003	reproduction	Reproduction	C0035150
12307	12350	GO:0020010	conoid		C1166649
12358	12402	GO:0051179	establishment and maintenance of localization		C1744691
12410	12437	GO:0001917	photoreceptor inner segment	Inner segment of photoreceptor	C1523372
12462	12479	GO:0051179	establishment and maintenance of localization		C1744691
12647	12688	GO:0051179	establishment and maintenance of localization		C1744691
12701	12732	GO:0007601	vision	Vision	C0042789
12812	12847	GO:0020010	conoid		C1166649
12848	12894	GO:0020010	conoid		C1166649
12943	12953	GO:0007567	parturition	Birth	C0005615
12943	12953	GO:0000003	reproduction	Reproduction	C0035150
12983	13019	GO:0051179	establishment and maintenance of localization		C1744691
13045	13073	GO:0007567	parturition	Birth	C0005615
13045	13073	GO:0000003	reproduction	Reproduction	C0035150
13086	13135	GO:0020010	conoid		C1166649
13136	13158	GO:0007567	parturition	Birth	C0005615
13136	13158	GO:0000003	reproduction	Reproduction	C0035150
13230	13243	GO:0007567	parturition	Birth	C0005615
13230	13243	GO:0000003	reproduction	Reproduction	C0035150
13246	13265	GO:0007567	parturition	Birth	C0005615
13246	13265	GO:0000003	reproduction	Reproduction	C0035150
13273	13300	GO:0020010	conoid		C1166649
13319	13322	GO:0007601	vision	Vision	C0042789
13333	13343	GO:0007567	parturition	Birth	C0005615
13333	13343	GO:0000003	reproduction	Reproduction	C0035150
13433	13446	GO:0020010	conoid		C1166649
13466	13474	GO:0007567	parturition	Birth	C0005615
13466	13474	GO:0000003	reproduction	Reproduction	C0035150
13511	13516	GO:0007567	parturition	Birth	C0005615
13511	13516	GO:0000003	reproduction	Reproduction	C0035150
13530	13579	GO:0020010	conoid		C1166649
13580	13627	GO:0020010	conoid		C1166649
13677	13688	GO:0007567	parturition	Birth	C0005615
13677	13688	GO:0000003	reproduction	Reproduction	C0035150
13701	13727	GO:0020010	conoid		C1166649
13755	13822	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
13839	13859	GO:0020010	conoid		C1166649
13995	14039	GO:0051179	establishment and maintenance of localization		C1744691
14161	14180	GO:0007567	parturition	Birth	C0005615
14161	14180	GO:0000003	reproduction	Reproduction	C0035150
14231	14251	GO:0020010	conoid		C1166649
14282	14300	GO:0006006	glucose metabolism		C0596620
14318	14339	GO:0006631	fatty acid metabolism		C0596563
14350	14360	GO:0006281	DNA repair	DNA Repair	C0012899
14370	14380	GO:0007049	cell cycle	Cell Cycle	C0007586
14464	14485	GO:0005856	cytoskeleton	Cytoskeleton	C0010853
14507	14524	GO:0032475	otolith formation		C1819394
14535	14618	GO:0020010	conoid		C1166649
14701	14716	GO:0010467	gene expression	Gene Expression	C0017262
14977	15009	GO:0020010	conoid		C1166649
15060	15090	GO:0020010	conoid		C1166649
15205	15216	GO:0007567	parturition	Birth	C0005615
15205	15216	GO:0000003	reproduction	Reproduction	C0035150
15490	15503	GO:0007567	parturition	Birth	C0005615
15490	15503	GO:0000003	reproduction	Reproduction	C0035150
15506	15560	GO:0009790	embryo development	Embryonic Development	C0013936
15583	15633	GO:0009790	embryo development	Embryonic Development	C0013936
15765	15776	GO:0007567	parturition	Birth	C0005615
15765	15776	GO:0000003	reproduction	Reproduction	C0035150
15789	15802	GO:0020010	conoid		C1166649
15939	15967	GO:0020010	conoid		C1166649
16496	16542	GO:0007601	vision	Vision	C0042789
16543	16584	GO:0007567	parturition	Birth	C0005615
16543	16584	GO:0000003	reproduction	Reproduction	C0035150
16777	16822	GO:0044297	cell body		C2752549
17019	17058	GO:0044297	cell body		C2752549
17181	17219	GO:0044297	cell body		C2752549
17409	17483	GO:0020010	conoid		C1166649
17517	17526	GO:0007567	parturition	Birth	C0005615
17517	17526	GO:0000003	reproduction	Reproduction	C0035150
17607	17631	GO:0020010	conoid		C1166649
17632	17650	GO:0007567	parturition	Birth	C0005615
17632	17650	GO:0000003	reproduction	Reproduction	C0035150
17718	17770	GO:0007567	parturition	Birth	C0005615
17718	17770	GO:0000003	reproduction	Reproduction	C0035150
17840	17843	GO:0007601	vision	Vision	C0042789
17894	17928	GO:0007567	parturition	Birth	C0005615
17894	17928	GO:0000003	reproduction	Reproduction	C0035150
18019	18042	GO:0007567	parturition	Birth	C0005615
18019	18042	GO:0000003	reproduction	Reproduction	C0035150
18098	18120	GO:0007567	parturition	Birth	C0005615
18098	18120	GO:0000003	reproduction	Reproduction	C0035150
18249	18264	GO:0010467	gene expression	Gene Expression	C0017262
18594	18654	GO:0007567	parturition	Birth	C0005615
18594	18654	GO:0000003	reproduction	Reproduction	C0035150
18858	18866	GO:0007567	parturition	Birth	C0005615
18858	18866	GO:0000003	reproduction	Reproduction	C0035150
18920	18923	GO:0007601	vision	Vision	C0042789
19015	19039	GO:0020010	conoid		C1166649
19110	19149	GO:0000988	transcription factor activity		C1148759
19167	19182	GO:0010467	gene expression	Gene Expression	C0017262
19191	19246	GO:0000988	transcription factor activity		C1148759
19343	19346	GO:0007601	vision	Vision	C0042789
19395	19452	GO:0000988	transcription factor activity		C1148759
19453	19507	GO:0007567	parturition	Birth	C0005615
19453	19507	GO:0000003	reproduction	Reproduction	C0035150
19512	19554	GO:0020010	conoid		C1166649
19666	19697	GO:0000988	transcription factor activity		C1148759
19725	19730	GO:0020010	conoid		C1166649
19791	19810	GO:0020010	conoid		C1166649
19840	19863	GO:0007601	vision	Vision	C0042789
20056	20059	GO:0007601	vision	Vision	C0042789
20184	20199	GO:0003677	DNA binding	dna binding	C1148673
20211	20218	GO:0005488	binding	Binding 	C1167622
20439	20452	GO:0006351	transcription	Transcription, Genetic	C0040649
20455	20464	GO:0007567	parturition	Birth	C0005615
20455	20464	GO:0000003	reproduction	Reproduction	C0035150
20498	20506	GO:0007567	parturition	Birth	C0005615
20498	20506	GO:0000003	reproduction	Reproduction	C0035150
20585	20594	GO:0007567	parturition	Birth	C0005615
20585	20594	GO:0000003	reproduction	Reproduction	C0035150
20585	20594	GO:0007567	parturition	Birth	C0005615
20585	20594	GO:0000003	reproduction	Reproduction	C0035150
20909	20913	GO:0005623	cell	Cells	C0007634
20969	20972	GO:0007601	vision	Vision	C0042789
21083	21087	GO:0005623	cell	Cells	C0007634
21347	21351	GO:0005623	cell	Cells	C0007634
21414	21429	GO:0010467	gene expression	Gene Expression	C0017262
21439	21490	GO:0044297	cell body		C2752549
21523	21538	GO:0044297	cell body		C2752549
21666	21677	GO:0020010	conoid		C1166649
21777	21793	GO:0020010	conoid		C1166649
21927	21950	GO:0005720	nuclear heterochromatin	Nuclear heterochromatin	C1325554
22077	22088	GO:0000791	euchromatin	euchromatin location	C1166669
22140	22149	GO:0043226	organelle	Organelles	C0029219
22173	22186	GO:0005634	cell nucleus	Cell Nucleus	C0007610
22212	22224	GO:0005739	mitochondria	Mitochondria	C0026237
22300	22310	GO:0020010	conoid		C1166649
22315	22319	GO:0005623	cell	Cells	C0007634
22401	22413	GO:0043025	neuron cell body	Cell body of neuron	C0599444
22507	22511	GO:0005623	cell	Cells	C0007634
22536	22546	GO:0020010	conoid		C1166649
22594	22598	GO:0005623	cell	Cells	C0007634
22654	22672	GO:0006997	nuclear morphology		C1749565
22716	22768	GO:0020010	conoid		C1166649
22891	22895	GO:0005623	cell	Cells	C0007634
22898	22901	GO:0007601	vision	Vision	C0042789
22930	22942	GO:0020010	conoid		C1166649
22948	22952	GO:0005623	cell	Cells	C0007634
22993	23071	GO:0020010	conoid		C1166649
23073	23107	GO:0020010	conoid		C1166649
23108	23130	GO:0043025	neuron cell body	Cell body of neuron	C0599444
23196	23211	GO:0000792	heterochromatin	Heterochromatin	C0019397
23253	23264	GO:0000791	euchromatin	euchromatin location	C1166669
23294	23303	GO:0005737	cytoplasm	Cytoplasm	C0010834
23343	23347	GO:0005623	cell	Cells	C0007634
23469	23484	GO:0000792	heterochromatin	Heterochromatin	C0019397
23515	23526	GO:0000791	euchromatin	euchromatin location	C1166669
23550	23554	GO:0005623	cell	Cells	C0007634
23566	23584	GO:0020010	conoid		C1166649
23596	23607	GO:0000791	euchromatin	euchromatin location	C1166669
23647	23651	GO:0005623	cell	Cells	C0007634
23848	23852	GO:0005623	cell	Cells	C0007634
23995	24025	GO:0044297	cell body		C2752549
24027	24030	GO:0007601	vision	Vision	C0042789
24098	24137	GO:0043025	neuron cell body	Cell body of neuron	C0599444
24148	24206	GO:0043025	neuron cell body	Cell body of neuron	C0599444
24392	24432	GO:0043025	neuron cell body	Cell body of neuron	C0599444
24544	24557	GO:0043025	neuron cell body	Cell body of neuron	C0599444
24683	24719	GO:0043025	neuron cell body	Cell body of neuron	C0599444
24747	24759	GO:0005739	mitochondria	Mitochondria	C0026237
24822	24831	GO:0043226	organelle	Organelles	C0029219
24854	24873	GO:0007601	vision	Vision	C0042789
24896	24900	GO:0005623	cell	Cells	C0007634
24920	24935	GO:0020010	conoid		C1166649
25009	25013	GO:0005623	cell	Cells	C0007634
25094	25099	GO:0020010	conoid		C1166649
25150	25185	GO:0020010	conoid		C1166649
25237	25295	GO:0000988	transcription factor activity		C1148759
25318	25328	GO:0020010	conoid		C1166649
25386	25424	GO:0020010	conoid		C1166649
25562	25606	GO:0010467	gene expression	Gene Expression	C0017262
25631	25635	GO:0005623	cell	Cells	C0007634
25655	25659	GO:0005623	cell	Cells	C0007634
25690	25703	GO:0007567	parturition	Birth	C0005615
25690	25703	GO:0000003	reproduction	Reproduction	C0035150
25750	25765	GO:0010467	gene expression	Gene Expression	C0017262
25775	25779	GO:0005623	cell	Cells	C0007634
25885	25891	GO:0020010	conoid		C1166649
25902	25907	GO:0007567	parturition	Birth	C0005615
25902	25907	GO:0000003	reproduction	Reproduction	C0035150
25977	25981	GO:0005623	cell	Cells	C0007634
26030	26041	GO:0007567	parturition	Birth	C0005615
26030	26041	GO:0000003	reproduction	Reproduction	C0035150
26082	26086	GO:0005623	cell	Cells	C0007634
26093	26150	GO:0020010	conoid		C1166649
26158	26226	GO:0007567	parturition	Birth	C0005615
26158	26226	GO:0000003	reproduction	Reproduction	C0035150
26259	26262	GO:0007601	vision	Vision	C0042789
26273	26282	GO:0007567	parturition	Birth	C0005615
26273	26282	GO:0000003	reproduction	Reproduction	C0035150
26420	26424	GO:0005623	cell	Cells	C0007634
26521	26549	GO:0020010	conoid		C1166649
26589	26600	GO:0007567	parturition	Birth	C0005615
26589	26600	GO:0000003	reproduction	Reproduction	C0035150
26649	26653	GO:0005623	cell	Cells	C0007634
26674	26678	GO:0005623	cell	Cells	C0007634
26728	26800	GO:0010467	gene expression	Gene Expression	C0017262
26866	26896	GO:0000988	transcription factor activity		C1148759
26956	26985	GO:0020010	conoid		C1166649
27049	27105	GO:0016458	gene silencing	Gene Silencing	C0598496
27169	27222	GO:0020010	conoid		C1166649
27250	27272	GO:0007601	vision	Vision	C0042789
27329	27382	GO:0020010	conoid		C1166649
27469	27500	GO:0020010	conoid		C1166649
27589	27611	GO:0007601	vision	Vision	C0042789
27667	27671	GO:0005623	cell	Cells	C0007634
27703	27747	GO:0020010	conoid		C1166649
27760	27771	GO:0020010	conoid		C1166649
27807	27811	GO:0005623	cell	Cells	C0007634
27826	27839	GO:0020010	conoid		C1166649
27840	27874	GO:0044297	cell body		C2752549
27913	27938	GO:0020010	conoid		C1166649
28021	28062	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
28197	28227	GO:0020010	conoid		C1166649
28230	28240	GO:0020010	conoid		C1166649
28333	28374	GO:0007567	parturition	Birth	C0005615
28333	28374	GO:0000003	reproduction	Reproduction	C0035150
28856	28871	GO:0010467	gene expression	Gene Expression	C0017262
28964	29016	GO:0020010	conoid		C1166649
29057	29111	GO:0010468	regulation of gene expression	Gene Expression Regulation	C0017263
29149	29164	GO:0007567	parturition	Birth	C0005615
29149	29164	GO:0000003	reproduction	Reproduction	C0035150
29229	29232	GO:0007601	vision	Vision	C0042789
29287	29324	GO:0020010	conoid		C1166649
29326	29329	GO:0007601	vision	Vision	C0042789
29762	29792	GO:0007567	parturition	Birth	C0005615
29762	29792	GO:0000003	reproduction	Reproduction	C0035150
29852	29860	GO:0007567	parturition	Birth	C0005615
29852	29860	GO:0000003	reproduction	Reproduction	C0035150
30134	30171	GO:0020010	conoid		C1166649
30462	30473	GO:0032502	development	Biologic Development	C0678723
30537	30567	GO:0020010	conoid		C1166649
30602	30647	GO:0010467	gene expression	Gene Expression	C0017262
30927	30934	GO:0005488	binding	Binding 	C1167622
30976	31044	GO:0007567	parturition	Birth	C0005615
30976	31044	GO:0000003	reproduction	Reproduction	C0035150
31050	31065	GO:0010467	gene expression	Gene Expression	C0017262
31139	31168	GO:0010468	regulation of gene expression	Gene Expression Regulation	C0017263
31249	31296	GO:0020010	conoid		C1166649
31341	31402	GO:0000988	transcription factor activity		C1148759
31415	31440	GO:0000988	transcription factor activity		C1148759
31501	31519	GO:0020010	conoid		C1166649
31566	31589	GO:0000988	transcription factor activity		C1148759
31592	31644	GO:0010468	regulation of gene expression	Gene Expression Regulation	C0017263
31658	31686	GO:0007567	parturition	Birth	C0005615
31658	31686	GO:0000003	reproduction	Reproduction	C0035150
31722	31744	GO:0000988	transcription factor activity		C1148759
31773	31802	GO:0007567	parturition	Birth	C0005615
31773	31802	GO:0000003	reproduction	Reproduction	C0035150
31803	31825	GO:0000988	transcription factor activity		C1148759
31864	31877	GO:0006351	transcription	Transcription, Genetic	C0040649
31932	32014	GO:0020010	conoid		C1166649
32034	32043	GO:0007567	parturition	Birth	C0005615
32034	32043	GO:0000003	reproduction	Reproduction	C0035150
32091	32116	GO:0007567	parturition	Birth	C0005615
32091	32116	GO:0000003	reproduction	Reproduction	C0035150
32243	32247	GO:0005623	cell	Cells	C0007634
32425	32462	GO:0020010	conoid		C1166649
32594	32634	GO:0007567	parturition	Birth	C0005615
32594	32634	GO:0000003	reproduction	Reproduction	C0035150
33549	33553	GO:0005623	cell	Cells	C0007634
33707	33711	GO:0005623	cell	Cells	C0007634
33732	33764	GO:0020010	conoid		C1166649
33768	33787	GO:0020010	conoid		C1166649
33822	33841	GO:0007567	parturition	Birth	C0005615
33822	33841	GO:0000003	reproduction	Reproduction	C0035150
33872	33890	GO:0006006	glucose metabolism		C0596620
33915	33960	GO:0019243	methylglyoxal detoxification		C1621376
33976	33986	GO:0006096	glycolysis	Glycolysis	C0017952
33993	34005	GO:0007567	parturition	Birth	C0005615
33993	34005	GO:0000003	reproduction	Reproduction	C0035150
34018	34036	GO:0006006	glucose metabolism		C0596620
34166	34193	GO:0020010	conoid		C1166649
34208	34211	GO:0007601	vision	Vision	C0042789
34233	34246	GO:0007567	parturition	Birth	C0005615
34233	34246	GO:0000003	reproduction	Reproduction	C0035150
34259	34277	GO:0006006	glucose metabolism		C0596620
34523	34544	GO:0020010	conoid		C1166649
34568	34592	GO:0007567	parturition	Birth	C0005615
34568	34592	GO:0000003	reproduction	Reproduction	C0035150
34679	34694	GO:0010467	gene expression	Gene Expression	C0017262
34851	34869	GO:0006006	glucose metabolism		C0596620
34895	34900	GO:0020010	conoid		C1166649
35016	35038	GO:0007567	parturition	Birth	C0005615
35016	35038	GO:0000003	reproduction	Reproduction	C0035150
35076	35083	GO:0051235	storage	cellular entity storage	C1753314
35380	35433	GO:0020010	conoid		C1166649
35595	35599	GO:0005623	cell	Cells	C0007634
35668	35672	GO:0005623	cell	Cells	C0007634
35728	35747	GO:0020010	conoid		C1166649
35855	35859	GO:0005623	cell	Cells	C0007634
35943	35980	GO:0000988	transcription factor activity		C1148759
36042	36046	GO:0005623	cell	Cells	C0007634
36092	36104	GO:0020010	conoid		C1166649
36282	36296	GO:0020010	conoid		C1166649
36334	36338	GO:0005623	cell	Cells	C0007634
36424	36439	GO:0007567	parturition	Birth	C0005615
36444	36458	GO:0007567	parturition	Birth	C0005615
36687	36691	GO:0005623	cell	Cells	C0007634
36749	36770	GO:0007567	parturition	Birth	C0005615
37134	37163	GO:0020010	conoid		C1166649
37198	37202	GO:0005623	cell	Cells	C0007634
37286	37345	GO:0007567	parturition	Birth	C0005615
37286	37345	GO:0000003	reproduction	Reproduction	C0035150
