StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
11	41	GO:0007567	parturition	Birth	C0005615
11	41	GO:0000003	reproduction	Reproduction	C0035150
46	59	GO:0043025	neuron cell body	Cell body of neuron	C0599444
149	173	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
220	256	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
522	526	GO:0005623	cell	Cells	C0007634
634	650	GO:0043025	neuron cell body	Cell body of neuron	C0599444
1018	1022	GO:0005623	cell	Cells	C0007634
1236	1240	GO:0005623	cell	Cells	C0007634
1489	1542	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
1997	2036	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
2053	2089	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
2167	2195	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
2236	2240	GO:0005623	cell	Cells	C0007634
2774	2786	GO:0007567	parturition	Birth	C0005615
2774	2786	GO:0000003	reproduction	Reproduction	C0035150
2845	2849	GO:0005623	cell	Cells	C0007634
2894	2930	GO:0007567	parturition	Birth	C0005615
2894	2930	GO:0000003	reproduction	Reproduction	C0035150
3026	3075	GO:0007567	parturition	Birth	C0005615
3026	3075	GO:0000003	reproduction	Reproduction	C0035150
3269	3296	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3372	3419	GO:0030849	autosome	Autosome	C0596142
3516	3520	GO:0005623	cell	Cells	C0007634
3669	3689	GO:0007567	parturition	Birth	C0005615
3669	3689	GO:0000003	reproduction	Reproduction	C0035150
3841	3897	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
3974	3989	GO:0007567	parturition	Birth	C0005615
3974	3989	GO:0000003	reproduction	Reproduction	C0035150
4358	4387	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
4594	4613	GO:0007567	parturition	Birth	C0005615
4594	4613	GO:0000003	reproduction	Reproduction	C0035150
4653	4673	GO:0007567	parturition	Birth	C0005615
4653	4673	GO:0000003	reproduction	Reproduction	C0035150
5077	5099	GO:0043025	neuron cell body	Cell body of neuron	C0599444
5147	5151	GO:0005623	cell	Cells	C0007634
5359	5402	GO:0007567	parturition	Birth	C0005615
5359	5402	GO:0000003	reproduction	Reproduction	C0035150
5537	5541	GO:0005623	cell	Cells	C0007634
5583	5648	GO:0015074	DNA integration	DNA Integration	C1158478
5729	5733	GO:0005623	cell	Cells	C0007634
5903	5907	GO:0005623	cell	Cells	C0007634
5984	6000	GO:0043025	neuron cell body	Cell body of neuron	C0599444
6730	6734	GO:0005623	cell	Cells	C0007634
6839	6843	GO:0005623	cell	Cells	C0007634
6898	6902	GO:0005623	cell	Cells	C0007634
7147	7193	GO:0007567	parturition	Birth	C0005615
7147	7193	GO:0000003	reproduction	Reproduction	C0035150
7234	7268	GO:0007567	parturition	Birth	C0005615
7234	7268	GO:0000003	reproduction	Reproduction	C0035150
7759	7768	GO:0007586	digestion	Digestion	C0012238
7876	7902	GO:0007567	parturition	Birth	C0005615
7876	7902	GO:0000003	reproduction	Reproduction	C0035150
7907	7932	GO:0007567	parturition	Birth	C0005615
7907	7932	GO:0000003	reproduction	Reproduction	C0035150
8114	8127	GO:0007567	parturition	Birth	C0005615
8114	8127	GO:0000003	reproduction	Reproduction	C0035150
9109	9144	GO:0007567	parturition	Birth	C0005615
9109	9144	GO:0000003	reproduction	Reproduction	C0035150
9220	9255	GO:0007567	parturition	Birth	C0005615
9220	9255	GO:0000003	reproduction	Reproduction	C0035150
9277	9288	GO:0006280	mutagenesis	Mutagenesis Process	C0079866
9899	9902	GO:0007601	vision	Vision	C0042789
9930	9939	GO:0007586	digestion	Digestion	C0012238
10326	10350	GO:0007567	parturition	Birth	C0005615
10326	10350	GO:0000003	reproduction	Reproduction	C0035150
10420	10461	GO:0007567	parturition	Birth	C0005615
10420	10461	GO:0000003	reproduction	Reproduction	C0035150
11108	11112	GO:0005623	cell	Cells	C0007634
11147	11178	GO:0009790	embryo development	Embryonic Development	C0013936
11274	11278	GO:0005623	cell	Cells	C0007634
11470	11473	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
11582	11586	GO:0005623	cell	Cells	C0007634
11827	11831	GO:0005623	cell	Cells	C0007634
11866	11870	GO:0005623	cell	Cells	C0007634
11934	11937	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
11971	11974	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
12034	12038	GO:0005623	cell	Cells	C0007634
12347	12351	GO:0005623	cell	Cells	C0007634
12414	12417	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
12432	12435	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
12544	12548	GO:0005623	cell	Cells	C0007634
12783	12787	GO:0005623	cell	Cells	C0007634
12829	12832	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
13221	13250	GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process		C3811628
13535	13573	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
13625	13645	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
13659	13700	GO:0000746	conjugation		C1160466
13875	13879	GO:0005623	cell	Cells	C0007634
13980	13984	GO:0005623	cell	Cells	C0007634
14366	14370	GO:0005623	cell	Cells	C0007634
14445	14449	GO:0005623	cell	Cells	C0007634
14682	14686	GO:0005623	cell	Cells	C0007634
14796	14800	GO:0005623	cell	Cells	C0007634
14864	14868	GO:0005623	cell	Cells	C0007634
15034	15038	GO:0005623	cell	Cells	C0007634
15440	15469	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
15715	15719	GO:0005623	cell	Cells	C0007634
16015	16029	GO:0007565	gestation	Pregnancy	C0032961
16124	16137	GO:0043025	neuron cell body	Cell body of neuron	C0599444
16142	16146	GO:0005623	cell	Cells	C0007634
16192	16229	GO:0006974	cellular response to DNA damage stimulus		C1155291
16230	16252	GO:0044297	cell body		C2752549
16311	16346	GO:0009790	embryo development	Embryonic Development	C0013936
16363	16414	GO:0007565	gestation	Pregnancy	C0032961
16470	16474	GO:0005623	cell	Cells	C0007634
16523	16556	GO:0009790	embryo development	Embryonic Development	C0013936
16563	16567	GO:0005623	cell	Cells	C0007634
16671	16698	GO:0007567	parturition	Birth	C0005615
16671	16698	GO:0000003	reproduction	Reproduction	C0035150
16900	16920	GO:0006974	cellular response to DNA damage stimulus		C1155291
17006	17028	GO:0009790	embryo development	Embryonic Development	C0013936
17205	17209	GO:0005623	cell	Cells	C0007634
17429	17433	GO:0005623	cell	Cells	C0007634
17541	17545	GO:0005623	cell	Cells	C0007634
17654	17679	GO:0009291	unidirectional conjugation		C1160186
17654	17679	GO:0007618	mating		C1260875
17654	17679	GO:0000747	conjugation with cellular fusion		C1748461
17654	17679	GO:1990277	parasexual conjugation with cellular fusion		C3812685
