StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	68	GO:0007567	parturition	Birth	C0005615
0	68	GO:0000003	reproduction	Reproduction	C0035150
176	188	GO:0005739	mitochondria	Mitochondria	C0026237
252	264	GO:0009405	pathogenesis	Pathogenesis	C0699748
339	386	GO:0007567	parturition	Birth	C0005615
553	557	GO:0007601	vision	Vision	C0042789
920	940	GO:0019395	fatty acid oxidation		C1158366
945	957	GO:0009405	pathogenesis	Pathogenesis	C0699748
986	1006	GO:0019395	fatty acid oxidation		C1158366
1124	1134	GO:0008152	metabolism	Metabolism	C0025519
1151	1171	GO:0019395	fatty acid oxidation		C1158366
1304	1327	GO:0044237	cellular metabolic process	Metabolic Process, Cellular	C1524026
1476	1499	GO:0007567	parturition	Birth	C0005615
1476	1499	GO:0000003	reproduction	Reproduction	C0035150
1500	1530	GO:0009790	embryo development	Embryonic Development	C0013936
2125	2137	GO:0005739	mitochondria	Mitochondria	C0026237
2224	2244	GO:0019395	fatty acid oxidation		C1158366
2255	2267	GO:0005739	mitochondria	Mitochondria	C0026237
2458	2472	GO:0007567	parturition	Birth	C0005615
2458	2472	GO:0000003	reproduction	Reproduction	C0035150
2609	2630	GO:1902698	acidogenesis		C3823112
2645	2672	GO:0005634	cell nucleus	Cell Nucleus	C0007610
2691	2698	GO:0005829	cytosol	Cytoplasmic matrix	C1383501
2726	2746	GO:0005759	mitochondrial matrix	Mitochondrial matrix	C1510421
2770	2790	GO:0005759	mitochondrial matrix	Mitochondrial matrix	C1510421
2851	2869	GO:0003824	enzyme activity		C0243102
2876	2889	GO:0070991	medium-chain-acyl-CoA dehydrogenase activity		C2257565
2916	2936	GO:0019395	fatty acid oxidation		C1158366
2981	3016	GO:0030849	autosome	Autosome	C0596142
3674	3686	GO:0009405	pathogenesis	Pathogenesis	C0699748
3906	3918	GO:0009405	pathogenesis	Pathogenesis	C0699748
4107	4153	GO:0007567	parturition	Birth	C0005615
4110	4124	GO:0007567	parturition	Birth	C0005615
4110	4124	GO:0000003	reproduction	Reproduction	C0035150
4448	4472	GO:0042060	wound healing	Wound Healing	C0043240
4481	4517	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
4545	4549	GO:0005623	cell	Cells	C0007634
4646	4677	GO:0015074	DNA integration	DNA Integration	C1158478
4793	4836	GO:0006412	protein biosynthesis	Protein Biosynthesis	C0597295
4837	4886	GO:0009058	anabolism	Anabolism	C0220781
4977	5027	GO:0006412	protein biosynthesis	Protein Biosynthesis	C0597295
5241	5288	GO:0007567	parturition	Birth	C0005615
5241	5288	GO:0000003	reproduction	Reproduction	C0035150
5427	5467	GO:0000725	recombinational repair		C1158512
5427	5467	GO:0000724	double-strand break repair via homologous recombination		C1158513
5638	5642	GO:0005623	cell	Cells	C0007634
5814	5844	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
5901	5905	GO:0005623	cell	Cells	C0007634
5951	5955	GO:0005623	cell	Cells	C0007634
5967	5971	GO:0005623	cell	Cells	C0007634
6320	6324	GO:0005623	cell	Cells	C0007634
6585	6594	GO:0007610	behavior	Behavior	C0004927
7580	7631	GO:0000496	base pairing	Base Pairing	C0600436
