StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
25	51	GO:0051179	establishment and maintenance of localization		C1744691
79	83	GO:0005623	cell	Cells	C0007634
184	212	GO:0005543	phospholipid binding	Phospholipid Binding	C1148642
286	301	GO:0061025	membrane fusion	Membrane Fusion	C0025246
405	474	GO:0005798	vesicular component		C3893248
475	511	GO:0042995	cell process	cell process structure	C0230625
639	643	GO:0005623	cell	Cells	C0007634
777	798	GO:0061024	membrane organization		C2753244
924	928	GO:0005623	cell	Cells	C0007634
981	985	GO:0005623	cell	Cells	C0007634
1042	1046	GO:0005623	cell	Cells	C0007634
1236	1251	GO:0061025	membrane fusion	Membrane Fusion	C0025246
1285	1289	GO:0005623	cell	Cells	C0007634
1321	1379	GO:0061024	membrane organization		C2753244
1390	1394	GO:0005623	cell	Cells	C0007634
1466	1482	GO:0042995	cellular process		C1325880
1574	1578	GO:0005623	cell	Cells	C0007634
1640	1644	GO:0005623	cell	Cells	C0007634
1682	1686	GO:0005623	cell	Cells	C0007634
1788	1803	GO:0061025	membrane fusion	Membrane Fusion	C0025246
1823	1827	GO:0005623	cell	Cells	C0007634
1874	1903	GO:0005543	phospholipid binding	Phospholipid Binding	C1148642
1965	1983	GO:0042583	chromaffin granule	Chromaffin granule	C0008537
1989	2021	GO:0061025	membrane fusion	Membrane Fusion	C0025246
2109	2154	GO:0006887	exocytosis	Exocytosis	C0015283
2371	2392	GO:0005543	phospholipid binding	Phospholipid Binding	C1148642
2461	2508	GO:0005543	phospholipid binding	Phospholipid Binding	C1148642
2655	2676	GO:1902698	acidogenesis		C3823112
2677	2697	GO:0008380	RNA splicing	RNA Splicing	C0035687
2677	2697	GO:0045292	nuclear mRNA cis splicing, via spliceosome		C2610186
2973	3009	GO:0001501	skeletal development		C1160401
3018	3022	GO:0005623	cell	Cells	C0007634
3067	3074	GO:0005829	cytosol	Cytoplasmic matrix	C1383501
3083	3098	GO:0005886	plasma membrane	Plasma membrane	C0007603
3100	3119	GO:0005634	cell nucleus	Cell Nucleus	C0007610
3120	3143	GO:0031982	vesicle		C1622418
3162	3180	GO:0042583	chromaffin granule	Chromaffin granule	C0008537
3183	3209	GO:0030315	triad	Transverse tubule of muscle cell	C1179122
3244	3252	GO:0016020	membrane	Membrane	C0596901
3292	3317	GO:0005622	protoplasm	Protoplasm	C0175996
3369	3389	GO:0005635	nuclear envelope	Nuclear Envelope	C0028584
3404	3425	GO:0097708	intracellular vesicle		C4236736
3468	3478	GO:0045121	lipid raft		C1167250
3485	3495	GO:0045121	lipid raft		C1167250
3516	3532	GO:0006900	membrane budding		C1749557
3581	3591	GO:0006887	exocytosis	Exocytosis	C0015283
3605	3612	GO:0005488	binding	Binding 	C1167622
3706	3713	GO:0005488	binding	Binding 	C1167622
3795	3813	GO:0005488	binding	Binding 	C1167622
3903	3921	GO:0005219	ryanodine receptor	ryanodine receptor activity	C1753335
4024	4042	GO:0005219	ryanodine receptor	ryanodine receptor activity	C1753335
4134	4141	GO:0005488	binding	Binding 	C1167622
4235	4242	GO:0005488	binding	Binding 	C1167622
4394	4412	GO:0005488	binding	Binding 	C1167622
4503	4570	GO:0007048	oncogenesis	Neoplastic Cell Transformation	C0007621
4584	4603	GO:0005615	extracellular space	Extracellular Space	C0015352
4605	4619	GO:0005634	cell nucleus	Cell Nucleus	C0007610
4624	4633	GO:0005737	cytoplasm	Cytoplasm	C0010834
4641	4653	GO:0005739	mitochondria	Mitochondria	C0026237
4655	4664	GO:0005737	cytoplasm	Cytoplasm	C0010834
4725	4737	GO:0005739	mitochondria	Mitochondria	C0026237
4725	4749	GO:0000001	mitochondrial inheritance	Mitochondrial Inheritance	C0887941
4750	4779	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
4789	4841	GO:0005640	nuclear outer membrane	Outer nuclear membrane	C1167072
4928	4937	GO:0097194	apoptosis	Apoptosis	C0162638
4954	4966	GO:0005739	mitochondria	Mitochondria	C0026237
4954	4977	GO:0000001	mitochondrial inheritance	Mitochondrial Inheritance	C0887941
5002	5006	GO:0005623	cell	Cells	C0007634
5094	5102	GO:0016020	membrane	Membrane	C0596901
5138	5149	GO:0042592	homeostasis	Homeostasis	C0019868
5154	5188	GO:0007165	signal transduction	Signal Transduction	C0037083
5459	5476	GO:0030073	insulin secretion		C1256369
5584	5601	GO:0030073	insulin secretion		C1256369
5768	5772	GO:0005623	cell	Cells	C0007634
5833	5837	GO:0005623	cell	Cells	C0007634
5938	5978	GO:0044464	cellular subcomponent	Cardinal cell part	C1178969
5973	5977	GO:0005623	cell	Cells	C0007634
6290	6294	GO:0005623	cell	Cells	C0007634
6361	6365	GO:0005623	cell	Cells	C0007634
6435	6439	GO:0005623	cell	Cells	C0007634
6503	6510	GO:0031982	vesicle		C1622418
6524	6558	GO:1990266	neutrophil migration	Neutrophil migration, function	C0312860
6563	6569	GO:1990266	neutrophil migration	Neutrophil migration, function	C0312860
6639	6649	GO:0045121	lipid raft		C1167250
6719	6731	GO:0009986	cell surface	Cell surface	C0699040
6782	6792	GO:0045121	lipid raft		C1167250
6840	6864	GO:0005856	cytoskeleton	Cytoskeleton	C0010853
