StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
163	176	GO:0006351	transcription	Transcription, Genetic	C0040649
205	214	GO:0007601	vision	Vision	C0042789
232	243	GO:0032502	development	Biologic Development	C0678723
302	318	GO:0007567	parturition	Birth	C0005615
302	318	GO:0000003	reproduction	Reproduction	C0035150
324	348	GO:0007601	vision	Vision	C0042789
886	907	GO:0014069	post-synaptic density	Post-Synaptic Density	C1817671
934	940	GO:0003777	dynein	dynein activity	C1622677
1064	1087	GO:0007601	vision	Vision	C0042789
1364	1377	GO:0006351	transcription	Transcription, Genetic	C0040649
1597	1610	GO:0006351	transcription	Transcription, Genetic	C0040649
1631	1658	GO:0007601	vision	Vision	C0042789
1663	1681	GO:0022008	neurogenesis	Neurogenesis	C0814002
1687	1747	GO:0007567	parturition	Birth	C0005615
1687	1747	GO:0000003	reproduction	Reproduction	C0035150
1774	1819	GO:0007601	vision	Vision	C0042789
1897	1934	GO:0007601	vision	Vision	C0042789
2012	2023	GO:0032502	development	Biologic Development	C0678723
2064	2108	GO:0007608	smell perception	Smell Perception	C0037361
2167	2184	GO:0007420	brain development		C1160340
2297	2351	GO:0021905	forebrain-midbrain boundary formation		C1818477
2357	2370	GO:0007411	axon guidance	Axon Guidance	C2984268
2376	2402	GO:0022008	neural cell differentiation		C2755962
2421	2457	GO:0001764	neuron migration		C1326504
2521	2538	GO:0007420	brain development		C1160340
3065	3123	GO:0016597	amino acid binding		C1148572
3228	3253	GO:0003677	DNA binding	dna binding	C1148673
3367	3406	GO:1902698	acidogenesis		C3823112
3434	3447	GO:0006351	transcription	Transcription, Genetic	C0040649
3501	3529	GO:0007567	parturition	Birth	C0005615
3501	3529	GO:0000003	reproduction	Reproduction	C0035150
3587	3600	GO:0007567	parturition	Birth	C0005615
3587	3600	GO:0000003	reproduction	Reproduction	C0035150
3621	3670	GO:0007601	vision	Vision	C0042789
3772	3793	GO:0032502	developmental process	Developmental process	C1511806
4014	4066	GO:0061564	axon development		C3820918
4149	4201	GO:0022008	neural cell differentiation		C2755962
4277	4309	GO:0007567	parturition	Birth	C0005615
4277	4309	GO:0000003	reproduction	Reproduction	C0035150
4544	4570	GO:0000988	transcription factor activity		C1148759
4715	4793	GO:0000988	transcription factor activity		C1148759
4868	4944	GO:0007567	parturition	Birth	C0005615
4868	4944	GO:0000003	reproduction	Reproduction	C0035150
4978	5021	GO:0048666	neuron development		C1657987
