StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
12	53	GO:0007567	parturition	Birth	C0005615
12	53	GO:0000003	reproduction	Reproduction	C0035150
102	116	GO:0007601	vision	Vision	C0042789
172	221	GO:0030849	autosome	Autosome	C0596142
300	314	GO:0007567	parturition	Birth	C0005615
300	314	GO:0000003	reproduction	Reproduction	C0035150
555	570	GO:0007601	vision	Vision	C0042789
595	606	GO:0007567	parturition	Birth	C0005615
595	606	GO:0000003	reproduction	Reproduction	C0035150
654	668	GO:1902698	acidogenesis		C3823112
729	739	GO:0005694	chromosome	Chromosomes	C0008633
755	796	GO:1902698	acidogenesis		C3823112
914	968	GO:0008380	RNA splicing	RNA Splicing	C0035687
914	968	GO:0045292	nuclear mRNA cis splicing, via spliceosome		C2610186
977	1001	GO:1902698	acidogenesis		C3823112
1084	1123	GO:0016021	integral to membrane		C1167322
1084	1123	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
1132	1136	GO:0046930	pore	Pore	C1325742
1151	1196	GO:0005770	late endosome		C1166848
1276	1292	GO:0012506	vesicle membrane		C1167317
1425	1436	GO:0032502	development	Biologic Development	C0678723
1537	1567	GO:0007567	parturition	Birth	C0005615
1537	1567	GO:0000003	reproduction	Reproduction	C0035150
1668	1717	GO:0030849	autosome	Autosome	C0596142
1781	1792	GO:0032502	development	Biologic Development	C0678723
2053	2062	GO:0007588	excretion	Excretory function	C0221102
2128	2161	GO:0005764	lysosome	Lysosomes	C0024369
2172	2179	GO:0005773	vacuole	Vacuole	C0042219
2261	2290	GO:0007567	parturition	Birth	C0005615
2261	2290	GO:0000003	reproduction	Reproduction	C0035150
2520	2541	GO:0007567	parturition	Birth	C0005615
2520	2541	GO:0000003	reproduction	Reproduction	C0035150
2570	2580	GO:0005694	chromosome	Chromosomes	C0008633
2630	2712	GO:0007567	parturition	Birth	C0005615
2630	2712	GO:0000003	reproduction	Reproduction	C0035150
2880	2920	GO:0005764	lysosome	Lysosomes	C0024369
3093	3104	GO:0006897	endocytosis	Endocytosis	C0014139
3128	3135	GO:0005773	vacuole	Vacuole	C0042219
3142	3191	GO:0006897	endocytosis	Endocytosis	C0014139
3199	3227	GO:0010467	gene expression	Gene Expression	C0017262
3338	3349	GO:0032502	development	Biologic Development	C0678723
3531	3560	GO:1902698	acidogenesis		C3823112
3882	3892	GO:0005694	chromosome	Chromosomes	C0008633
4145	4186	GO:0007567	parturition	Birth	C0005615
4145	4186	GO:0000003	reproduction	Reproduction	C0035150
4238	4248	GO:0005694	chromosome	Chromosomes	C0008633
4270	4280	GO:0005694	chromosome	Chromosomes	C0008633
4285	4311	GO:0007567	parturition	Birth	C0005615
4285	4311	GO:0000003	reproduction	Reproduction	C0035150
4680	4723	GO:0007567	parturition	Birth	C0005615
4680	4723	GO:0000003	reproduction	Reproduction	C0035150
4996	5041	GO:1902698	acidogenesis		C3823112
5140	5148	GO:0007567	parturition	Birth	C0005615
5140	5148	GO:0000003	reproduction	Reproduction	C0035150
5187	5246	GO:0098687	chromosome region	Region of chromosome	C1953345
5312	5353	GO:0007567	parturition	Birth	C0005615
5312	5353	GO:0000003	reproduction	Reproduction	C0035150
5446	5510	GO:0007567	parturition	Birth	C0005615
5446	5510	GO:0000003	reproduction	Reproduction	C0035150
5527	5574	GO:0000496	base pairing	Base Pairing	C0600436
5726	5762	GO:0007567	parturition	Birth	C0005615
5726	5762	GO:0000003	reproduction	Reproduction	C0035150
5828	5838	GO:0005694	chromosome	Chromosomes	C0008633
5852	5862	GO:0005694	chromosome	Chromosomes	C0008633
6174	6209	GO:1902698	acidogenesis		C3823112
6230	6261	GO:1902698	acidogenesis		C3823112
6355	6390	GO:0016021	integral to membrane		C1167322
6355	6390	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
6421	6430	GO:0005737	cytoplasm	Cytoplasm	C0010834
6576	6598	GO:0016021	integral to membrane		C1167322
6576	6598	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
6642	6646	GO:0046930	pore	Pore	C1325742
6673	6728	GO:0005770	late endosome		C1166848
6793	6817	GO:0009790	embryo development	Embryonic Development	C0013936
6905	6911	GO:0031672	A band		C0230715
7235	7244	GO:0007565	gestation	Pregnancy	C0032961
7258	7279	GO:0007567	parturition	Birth	C0005615
7258	7279	GO:0000003	reproduction	Reproduction	C0035150
7719	7729	GO:0005694	chromosome	Chromosomes	C0008633
8375	8391	GO:0007567	parturition	Birth	C0005615
8375	8391	GO:0000003	reproduction	Reproduction	C0035150
9515	9531	GO:1902698	acidogenesis		C3823112
9532	9546	GO:1902698	acidogenesis		C3823112
9709	9732	GO:0016021	integral to membrane		C1167322
9709	9732	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
9747	9751	GO:0046930	pore	Pore	C1325742
9783	9809	GO:1902698	acidogenesis		C3823112
9810	9855	GO:1902698	acidogenesis		C3823112
9892	9940	GO:1902698	acidogenesis		C3823112
10427	10436	GO:0005737	cytoplasm	Cytoplasm	C0010834
10470	10496	GO:0016021	integral to membrane		C1167322
10470	10496	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
10544	10609	GO:1902698	acidogenesis		C3823112
11275	11329	GO:1902698	acidogenesis		C3823112
11722	11736	GO:1902698	acidogenesis		C3823112
11759	11796	GO:0016021	integral to membrane		C1167322
11759	11796	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
11927	11978	GO:0005770	late endosome		C1166848
12098	12119	GO:0051641	cellular localization		C1660642
12169	12182	GO:0005770	late endosome		C1166848
12191	12199	GO:0005764	lysosome	Lysosomes	C0024369
12203	12224	GO:0007567	parturition	Birth	C0005615
12203	12224	GO:0000003	reproduction	Reproduction	C0035150
12310	12319	GO:0005737	cytoplasm	Cytoplasm	C0010834
12328	12368	GO:1902698	acidogenesis		C3823112
12375	12405	GO:0005764	lysosome	Lysosomes	C0024369
12571	12609	GO:0051179	establishment and maintenance of localization		C1744691
12634	12666	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
12839	12854	GO:0010467	gene expression	Gene Expression	C0017262
12919	12933	GO:0007601	vision	Vision	C0042789
13036	13050	GO:0007567	parturition	Birth	C0005615
13036	13050	GO:0000003	reproduction	Reproduction	C0035150
13131	13167	GO:0043209	myelin sheath	Myelin Sheath	C0026973
13321	13343	GO:0016021	integral to membrane		C1167322
13321	13343	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
13450	13497	GO:0007567	parturition	Birth	C0005615
13450	13497	GO:0000003	reproduction	Reproduction	C0035150
13687	13724	GO:0008380	RNA splicing	RNA Splicing	C0035687
