StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
23	51	GO:0070828	heterochromatin organization		C2753902
52	82	GO:0009790	embryo development	Embryonic Development	C0013936
111	122	GO:0032502	development	Biologic Development	C0678723
124	133	GO:0000785	chromatin	chromatin location	C1325550
252	270	GO:0031497	chromatin assembly	Chromatin Modeling	C1456459
321	339	GO:0031497	chromatin assembly	Chromatin Modeling	C1456459
357	393	GO:0003904	photoreactivating enzyme activity		C2257086
429	469	GO:0007567	parturition	Birth	C0005615
429	469	GO:0000003	reproduction	Reproduction	C0035150
549	560	GO:0032502	development	Biologic Development	C0678723
580	584	GO:0005623	cell	Cells	C0007634
613	629	GO:0009790	embryo development	Embryonic Development	C0013936
660	720	GO:0070828	heterochromatin organization		C2753902
741	767	GO:0009790	embryo development	Embryonic Development	C0013936
768	790	GO:1990343	heterochromatin domain		C3714912
836	840	GO:0005623	cell	Cells	C0007634
887	891	GO:0005623	cell	Cells	C0007634
907	950	GO:0070828	heterochromatin organization		C2753902
993	1008	GO:0000792	heterochromatin	Heterochromatin	C0019397
1025	1029	GO:0005623	cell	Cells	C0007634
1036	1054	GO:0009790	embryo development	Embryonic Development	C0013936
1066	1076	GO:0031497	chromatin assembly	Chromatin Modeling	C1456459
1080	1126	GO:0032502	development	Biologic Development	C0678723
1150	1161	GO:0032502	development	Biologic Development	C0678723
1163	1187	GO:0009790	embryo development	Embryonic Development	C0013936
1217	1233	GO:0016246	RNA interference	RNA Interference	C1136031
1312	1335	GO:0005721	centric heterochromatin	Centric heterochromatin	C1166670
1358	1371	GO:0031497	chromatin assembly	Chromatin Modeling	C1456459
1381	1385	GO:0005623	cell	Cells	C0007634
1427	1446	GO:0016571	histone methylation		C1156205
1473	1496	GO:0005721	centric heterochromatin	Centric heterochromatin	C1166670
1519	1534	GO:0000792	heterochromatin	Heterochromatin	C0019397
1543	1599	GO:0009790	embryo development	Embryonic Development	C0013936
1610	1614	GO:0005623	cell	Cells	C0007634
1663	1673	GO:0031497	chromatin assembly	Chromatin Modeling	C1456459
1703	1731	GO:0070828	heterochromatin organization		C2753902
