StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
106	160	GO:0030849	autosome	Autosome	C0596142
234	252	GO:0007567	parturition	Birth	C0005615
234	252	GO:0000003	reproduction	Reproduction	C0035150
802	806	GO:0005623	cell	Cells	C0007634
844	880	GO:0030849	autosome	Autosome	C0596142
1167	1227	GO:0007567	parturition	Birth	C0005615
1167	1227	GO:0000003	reproduction	Reproduction	C0035150
1360	1418	GO:0007567	parturition	Birth	C0005615
1360	1418	GO:0000003	reproduction	Reproduction	C0035150
1585	1641	GO:0098687	chromosome region	Region of chromosome	C1953345
1980	1984	GO:0005623	cell	Cells	C0007634
2266	2277	GO:0006280	mutagenesis	Mutagenesis Process	C0079866
2773	2791	GO:0007567	parturition	Birth	C0005615
2773	2791	GO:0000003	reproduction	Reproduction	C0035150
3125	3156	GO:0007567	parturition	Birth	C0005615
3125	3156	GO:0000003	reproduction	Reproduction	C0035150
3377	3394	GO:0050975	tactile sense	Touch sensation	C0702221
3930	3973	GO:0030849	autosome	Autosome	C0596142
4266	4295	GO:0033736	L-lysine 6-oxidase activity		C2247199
4324	4334	GO:0005694	chromosome	Chromosomes	C0008633
4614	4643	GO:0007567	parturition	Birth	C0005615
4614	4643	GO:0000003	reproduction	Reproduction	C0035150
4720	4740	GO:0007567	parturition	Birth	C0005615
4720	4740	GO:0000003	reproduction	Reproduction	C0035150
5040	5074	GO:0009405	pathogenesis	Pathogenesis	C0699748
5695	5726	GO:0006412	protein biosynthesis	Protein Biosynthesis	C0597295
5860	5864	GO:0005623	cell	Cells	C0007634
5941	5969	GO:0007567	parturition	Birth	C0005615
5941	5969	GO:0000003	reproduction	Reproduction	C0035150
6000	6062	GO:0030849	autosome	Autosome	C0596142
6311	6363	GO:0030849	autosome	Autosome	C0596142
6518	6542	GO:0007601	vision	Vision	C0042789
6628	6677	GO:0007567	parturition	Birth	C0005615
6628	6677	GO:0000003	reproduction	Reproduction	C0035150
6859	6892	GO:0007567	parturition	Birth	C0005615
6859	6892	GO:0000003	reproduction	Reproduction	C0035150
7477	7525	GO:0007567	parturition	Birth	C0005615
7477	7525	GO:0000003	reproduction	Reproduction	C0035150
7880	7927	GO:0005696	telomere		C0085187
7966	8014	GO:0005698	centromere	Centromere	C0007709
8377	8412	GO:0007567	parturition	Birth	C0005615
8377	8412	GO:0000003	reproduction	Reproduction	C0035150
8684	8702	GO:0008380	RNA splicing	RNA Splicing	C0035687
8684	8702	GO:0045292	nuclear mRNA cis splicing, via spliceosome		C2610186
8975	8996	GO:0005696	telomere		C0085187
9001	9031	GO:0005698	centromere	Centromere	C0007709
9131	9149	GO:0005696	telomere		C0085187
9219	9253	GO:0005698	centromere	Centromere	C0007709
9861	9886	GO:0007567	parturition	Birth	C0005615
9861	9886	GO:0000003	reproduction	Reproduction	C0035150
10870	10903	GO:0005696	telomere		C0085187
11263	11296	GO:0007567	parturition	Birth	C0005615
11263	11296	GO:0000003	reproduction	Reproduction	C0035150
11568	11629	GO:0030849	autosome	Autosome	C0596142
11630	11650	GO:0044237	cellular metabolic process	Metabolic Process, Cellular	C1524026
11702	11713	GO:0032502	development	Biologic Development	C0678723
11971	11975	GO:0005623	cell	Cells	C0007634
12059	12083	GO:0007165	signal transduction	Signal Transduction	C0037083
12059	12083	GO:0023052	biological signaling		C3537152
12546	12597	GO:0047485	protein N-terminus binding		C1323338
12621	12654	GO:0016021	integral to membrane		C1167322
12621	12654	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
12673	12715	GO:0006468	protein phosphorylation	Protein phosphorylation	C1158886
12720	12740	GO:0005524	ATP binding	atp binding	C1148923
12813	12834	GO:0005783	endoplasmic reticulum	Endoplasmic Reticulum	C0014239
12841	12848	GO:0005488	binding	Binding 	C1167622
12954	12958	GO:0005623	cell	Cells	C0007634
13004	13049	GO:0009405	pathogenesis	Pathogenesis	C0699748
13494	13523	GO:0009405	pathogenesis	Pathogenesis	C0699748
13574	13578	GO:0005623	cell	Cells	C0007634
