StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
236	278	GO:0007567	parturition	Birth	C0005615
236	278	GO:0000003	reproduction	Reproduction	C0035150
696	719	GO:0007567	parturition	Birth	C0005615
696	719	GO:0000003	reproduction	Reproduction	C0035150
1061	1065	GO:0005623	cell	Cells	C0007634
1094	1101	GO:0042603	capsule	Microbial anatomical capsule structure	C1325531
1147	1178	GO:0005634	cell nucleus	Cell Nucleus	C0007610
1539	1581	GO:0044249	cellular biosynthetic process		C1523936
1627	1654	GO:0009058	anabolism	Anabolism	C0220781
1790	1822	GO:1902698	acidogenesis		C3823112
1878	1882	GO:0005623	cell	Cells	C0007634
2263	2267	GO:0005623	cell	Cells	C0007634
2294	2298	GO:0005623	cell	Cells	C0007634
2536	2540	GO:0005623	cell	Cells	C0007634
2795	2799	GO:0005623	cell	Cells	C0007634
2981	2988	GO:0005488	binding	Binding 	C1167622
3809	3842	GO:0008150	biological process	Biological Processes	C3714634
3881	3885	GO:0005623	cell	Cells	C0007634
3995	3999	GO:0005488	binding	Binding 	C1167622
4064	4088	GO:0005884	microfilament	Microfilaments	C0025979
4110	4164	GO:0030855	epithelial cell differentiation		C1326057
4222	4251	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
4317	4347	GO:0045098	type III intermediate filament	Type III Intermediate Filament	C1519989
4641	4667	GO:0002088	lens development in camera-type eye		C1817356
4766	4770	GO:0005623	cell	Cells	C0007634
4827	4837	GO:0051325	interphase	Interphase	C0021798
4881	4895	GO:0005634	cell nucleus	Cell Nucleus	C0007610
5003	5007	GO:0005623	cell	Cells	C0007634
5201	5205	GO:0005623	cell	Cells	C0007634
5215	5259	GO:0009058	anabolism	Anabolism	C0220781
5283	5325	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
5540	5582	GO:0007567	parturition	Birth	C0005615
5540	5582	GO:0000003	reproduction	Reproduction	C0035150
5637	5685	GO:0007567	parturition	Birth	C0005615
5637	5685	GO:0000003	reproduction	Reproduction	C0035150
5726	5758	GO:0036438	maintenance of lens transparency		C3820610
5784	5809	GO:0005625	soluble		C1749467
6111	6115	GO:0005623	cell	Cells	C0007634
6118	6162	GO:0007567	parturition	Birth	C0005615
6118	6162	GO:0000003	reproduction	Reproduction	C0035150
6240	6261	GO:0009058	anabolism	Anabolism	C0220781
6332	6336	GO:0005623	cell	Cells	C0007634
6889	6902	GO:0007567	parturition	Birth	C0005615
6889	6902	GO:0000003	reproduction	Reproduction	C0035150
7131	7172	GO:0044249	cellular biosynthetic process		C1523936
7517	7539	GO:0007567	parturition	Birth	C0005615
