StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	14	GO:0007416	synaptogenesis		C0597545
19	42	GO:0009058	anabolism	Anabolism	C0220781
205	216	GO:0007567	parturition	Birth	C0005615
243	285	GO:0003407	neural retina development		C2753803
286	304	GO:0007567	parturition	Birth	C0005615
286	304	GO:0000003	reproduction	Reproduction	C0035150
321	332	GO:0032502	development	Biologic Development	C0678723
366	370	GO:0005623	cell	Cells	C0007634
447	499	GO:0000988	transcription factor activity		C1148759
748	761	GO:0009653	morphogenesis	Morphogenesis	C0026559
853	870	GO:0007602	phototransduction	Light Signal Transduction	C0376451
1035	1049	GO:0007416	synaptogenesis		C0597545
1123	1132	GO:0007567	parturition	Birth	C0005615
1123	1132	GO:0000003	reproduction	Reproduction	C0035150
1133	1187	GO:0008594	photoreceptor cell morphogenesis		C1326034
1275	1279	GO:0005623	cell	Cells	C0007634
1304	1310	GO:0007601	vision	Vision	C0042789
1376	1397	GO:0007600	sensory perception	Esthesia	C0036658
1436	1461	GO:0007600	sensory perception	Esthesia	C0036658
1473	1500	GO:0007567	parturition	Birth	C0005615
1590	1593	GO:0007601	vision	Vision	C0042789
1706	1723	GO:0007602	phototransduction	Light Signal Transduction	C0376451
1725	1783	GO:0008594	photoreceptor cell morphogenesis		C1326034
1903	1928	GO:0008594	photoreceptor cell morphogenesis		C1326034
1957	1960	GO:0007601	vision	Vision	C0042789
1974	1992	GO:0020010	conoid		C1166649
1997	2024	GO:0007567	parturition	Birth	C0005615
1997	2024	GO:0000003	reproduction	Reproduction	C0035150
2088	2099	GO:0032502	development	Biologic Development	C0678723
2137	2152	GO:0010467	gene expression	Gene Expression	C0017262
2273	2277	GO:0005623	cell	Cells	C0007634
2456	2489	GO:0007567	parturition	Birth	C0005615
2456	2489	GO:0000003	reproduction	Reproduction	C0035150
2508	2515	GO:0005488	binding	Binding 	C1167622
2703	2723	GO:0020010	conoid		C1166649
2829	2867	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
2902	2906	GO:0005623	cell	Cells	C0007634
2923	2972	GO:0007567	parturition	Birth	C0005615
2923	2972	GO:0000003	reproduction	Reproduction	C0035150
2974	2977	GO:0007601	vision	Vision	C0042789
3068	3074	GO:0007601	vision	Vision	C0042789
3075	3086	GO:0007567	parturition	Birth	C0005615
3087	3123	GO:0007567	parturition	Birth	C0005615
3087	3123	GO:0000003	reproduction	Reproduction	C0035150
3277	3337	GO:0007567	parturition	Birth	C0005615
3277	3337	GO:0000003	reproduction	Reproduction	C0035150
3587	3632	GO:0005515	protein binding	Protein Binding	C0033618
4002	4033	GO:0007601	vision	Vision	C0042789
4338	4382	GO:0008594	photoreceptor cell morphogenesis		C1326034
4466	4470	GO:0005623	cell	Cells	C0007634
4500	4540	GO:0030182	neuron differentiation		C1159970
4500	4540	GO:0022008	neural cell differentiation		C2755962
4555	4559	GO:0005623	cell	Cells	C0007634
4583	4597	GO:0097683	dinoflagellate apex		C3890171
4617	4644	GO:0016020	membrane	Membrane	C0596901
4685	4702	GO:0007602	phototransduction	Light Signal Transduction	C0376451
4785	4795	GO:0045102	peripherin	peripherin location	C1325815
4856	4872	GO:0097683	dinoflagellate apex		C3890171
4983	4987	GO:0005623	cell	Cells	C0007634
4998	5010	GO:0044317	rod spherule	Rod spherule	C1179067
5038	5045	GO:0045202	synapse	Synapses	C0039062
5077	5081	GO:0030424	axon	Axon	C0004461
5118	5125	GO:0045202	synapse	Synapses	C0039062
5129	5170	GO:0048788	pre-synaptic ribbon		C3541837
5190	5199	GO:0005737	cytoplasm	Cytoplasm	C0010834
5201	5213	GO:0044316	cone pedicle	Cone pedicle	C1179068
5233	5240	GO:0045202	synapse	Synapses	C0039062
5301	5305	GO:0005623	cell	Cells	C0007634
5336	5344	GO:0030425	dendrite	Dendrites	C0011305
5349	5372	GO:0020010	conoid		C1166649
5396	5439	GO:0007416	synaptogenesis		C0597545
5563	5576	GO:0006351	transcription	Transcription, Genetic	C0040649
