StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
32	63	GO:0019230	proprioception	Proprioception	C0033499
75	89	GO:0043121	neurotrophin binding		C1323315
100	144	GO:0019230	proprioception	Proprioception	C0033499
145	182	GO:0007567	parturition	Birth	C0005615
145	182	GO:0000003	reproduction	Reproduction	C0035150
183	204	GO:0043121	neurotrophin binding		C1323315
263	274	GO:0007409	axon growth		C1749784
275	308	GO:0038179	neurotrophin signaling pathway	Neurotrophin Signaling Pathway	C2984256
346	350	GO:0030424	axon	Axon	C0004461
500	507	GO:0005819	spindle	Spindle	C1166795
538	542	GO:0030424	axon	Axon	C0004461
590	610	GO:0019230	proprioception	Proprioception	C0033499
675	682	GO:0031430	midline	midline cell component	C1660780
707	738	GO:0043121	neurotrophin binding		C1323315
763	767	GO:0030424	axon	Axon	C0004461
787	860	GO:0043121	neurotrophin binding		C1323315
861	889	GO:0007600	sensory perception	Esthesia	C0036658
944	958	GO:0043121	neurotrophin binding		C1323315
995	1006	GO:0032502	development	Biologic Development	C0678723
1095	1113	GO:0043121	neurotrophin binding		C1323315
1150	1212	GO:0000988	transcription factor activity		C1148759
1273	1280	GO:0005819	spindle	Spindle	C1166795
1287	1317	GO:0019230	proprioception	Proprioception	C0033499
1357	1361	GO:0030424	axon	Axon	C0004461
1509	1513	GO:0043121	neurotrophin binding		C1323315
1584	1631	GO:0030484	muscle fiber	Muscle Fibers	C0242697
1641	1652	GO:0032502	development	Biologic Development	C0678723
1724	1737	GO:0007600	sensory perception	Esthesia	C0036658
1746	1766	GO:0030484	muscle fiber	Muscle Fibers	C0242697
1779	1810	GO:0042692	muscle cell differentiation		C1326080
1836	1848	GO:0043679	nerve ending	Nerve Endings	C0027747
1863	1885	GO:0009790	embryo development	Embryonic Development	C0013936
1904	1948	GO:0043121	neurotrophin binding		C1323315
1949	1993	GO:0007588	excretion	Excretory function	C0221102
2008	2019	GO:0060384	innervation	innervation aspect	C1619351
2068	2077	GO:0043121	neurotrophin binding		C1323315
2078	2138	GO:0007600	sensory perception	Esthesia	C0036658
2179	2190	GO:0032502	development	Biologic Development	C0678723
2255	2261	GO:0060004	reflex	Reflex motion descriptor	C0439840
2292	2327	GO:0043121	neurotrophin binding		C1323315
2328	2406	GO:0007600	sensory perception	Esthesia	C0036658
2527	2585	GO:0043121	neurotrophin binding		C1323315
2606	2635	GO:0007600	sensory perception	Esthesia	C0036658
2654	2680	GO:0043121	neurotrophin binding		C1323315
2754	2758	GO:0030424	axon	Axon	C0004461
2870	2880	GO:0007567	parturition	Birth	C0005615
