StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
123	185	GO:0007567	parturition	Birth	C0005615
123	185	GO:0000003	reproduction	Reproduction	C0035150
429	448	GO:0007567	parturition	Birth	C0005615
429	448	GO:0000003	reproduction	Reproduction	C0035150
691	701	GO:0006281	DNA repair	DNA Repair	C0012899
712	725	GO:0006351	transcription	Transcription, Genetic	C0040649
757	793	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
1120	1133	GO:0006351	transcription	Transcription, Genetic	C0040649
1212	1223	GO:0032502	development	Biologic Development	C0678723
2034	2038	GO:0005623	cell	Cells	C0007634
2312	2358	GO:0007567	parturition	Birth	C0005615
2312	2358	GO:0000003	reproduction	Reproduction	C0035150
2413	2459	GO:0007567	parturition	Birth	C0005615
2413	2459	GO:0000003	reproduction	Reproduction	C0035150
2904	2923	GO:0007567	parturition	Birth	C0005615
2904	2923	GO:0000003	reproduction	Reproduction	C0035150
2937	3016	GO:0000988	transcription factor activity		C1148759
3123	3136	GO:0006351	transcription	Transcription, Genetic	C0040649
3152	3218	GO:0006281	DNA repair	DNA Repair	C0012899
3287	3338	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
3484	3496	GO:0043473	pigmentation	Pigmentation	C0031911
3603	3609	GO:0040007	growth	Growth	C0018270
3763	3769	GO:0040007	growth	Growth	C0018270
3932	3971	GO:0009289	pilus	Bacterial Fimbria	C0031921
4028	4041	GO:0006351	transcription	Transcription, Genetic	C0040649
4061	4065	GO:0005623	cell	Cells	C0007634
5403	5445	GO:0007568	aging	Aging	C0001811
5466	5470	GO:0005623	cell	Cells	C0007634
5678	5704	GO:1902698	acidogenesis		C3823112
5814	5846	GO:0009790	embryo development	Embryonic Development	C0013936
6291	6318	GO:0007567	parturition	Birth	C0005615
6323	6341	GO:0009790	embryo development	Embryonic Development	C0013936
6353	6365	GO:0061659	ubiquitin-like protein ligase activity		C1150682
6583	6612	GO:0007567	parturition	Birth	C0005615
6583	6612	GO:0000003	reproduction	Reproduction	C0035150
6721	6764	GO:0009790	embryo development	Embryonic Development	C0013936
7137	7160	GO:0007567	parturition	Birth	C0005615
7137	7160	GO:0000003	reproduction	Reproduction	C0035150
