StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
0	28	GO:0008542	visual learning	Visual learning	C0582587
110	142	GO:0007567	parturition	Birth	C0005615
110	142	GO:0000003	reproduction	Reproduction	C0035150
282	286	GO:0005623	cell	Cells	C0007634
295	320	GO:0007154	cell communication	Cell Communication	C0007582
386	435	GO:0007567	parturition	Birth	C0005615
386	435	GO:0000003	reproduction	Reproduction	C0035150
704	712	GO:0007612	learning	Learning	C0023185
1049	1063	GO:0016477	cell migration	Migration, Cell	C1622501
1068	1103	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
1116	1124	GO:0007612	learning	Learning	C0023185
1173	1196	GO:0023052	biological signaling		C3537152
1221	1234	GO:0007155	cell adhesion	Cell Adhesion	C0007577
1251	1258	GO:0045202	synapse	Synapses	C0039062
1273	1307	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
1319	1339	GO:0007610	behavior	Behavior	C0004927
1415	1423	GO:0016020	membrane	Membrane	C0596901
1661	1667	GO:0040007	growth	Growth	C0018270
1714	1736	GO:0007567	parturition	Birth	C0005615
1714	1736	GO:0000003	reproduction	Reproduction	C0035150
1866	1877	GO:0032502	development	Biologic Development	C0678723
1891	1897	GO:0040007	growth	Growth	C0018270
2011	2043	GO:0009790	embryo development	Embryonic Development	C0013936
2269	2282	GO:0007155	cell adhesion	Cell Adhesion	C0007577
2366	2380	GO:0016477	cell migration	Migration, Cell	C1622501
2462	2473	GO:0007567	parturition	Birth	C0005615
2462	2473	GO:0000003	reproduction	Reproduction	C0035150
2543	2557	GO:0016477	cell migration	Migration, Cell	C1622501
2675	2691	GO:0007567	parturition	Birth	C0005615
2675	2691	GO:0000003	reproduction	Reproduction	C0035150
2813	2820	GO:0005488	binding	Binding 	C1167622
2944	2956	GO:0007567	parturition	Birth	C0005615
2944	2956	GO:0000003	reproduction	Reproduction	C0035150
3073	3117	GO:0008237	metallopeptidase activity		C1150224
3205	3219	GO:0016477	cell migration	Migration, Cell	C1622501
3221	3236	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
