StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
83	90	GO:0032940	secretion by cell	Cell secretion	C1327616
134	166	GO:0007567	parturition	Birth	C0005615
134	166	GO:0000003	reproduction	Reproduction	C0035150
194	214	GO:0004009	ATP-binding cassette	ABC	C1148932
321	366	GO:0030849	autosome	Autosome	C0596142
1412	1419	GO:0032940	secretion by cell	Cell secretion	C1327616
1412	1419	GO:0032940	secretion by cell	Cell secretion	C1327616
2206	2229	GO:0042632	cholesterol homeostasis	Cholesterol Homeostasis	C1326960
2303	2325	GO:0044237	cellular metabolic process	Metabolic Process, Cellular	C1524026
2868	2876	GO:0032940	secretion by cell	Cell secretion	C1327616
2927	2934	GO:0007588	excretion	Excretory function	C0221102
3203	3251	GO:0030849	autosome	Autosome	C0596142
3936	3943	GO:0007588	excretion	Excretory function	C0221102
4066	4075	GO:0007588	excretion	Excretory function	C0221102
4313	4325	GO:0005903	brush border	Brush Border	C1318418
4357	4365	GO:0016020	membrane	Membrane	C0596901
4375	4419	GO:0007567	parturition	Birth	C0005615
4375	4419	GO:0000003	reproduction	Reproduction	C0035150
4467	4477	GO:0005694	chromosome	Chromosomes	C0008633
4576	4585	GO:0007567	parturition	Birth	C0005615
4576	4585	GO:0000003	reproduction	Reproduction	C0035150
4657	4667	GO:0007567	parturition	Birth	C0005615
4657	4667	GO:0000003	reproduction	Reproduction	C0035150
4997	5011	GO:0007567	parturition	Birth	C0005615
4997	5011	GO:0000003	reproduction	Reproduction	C0035150
5277	5303	GO:0016021	integral to membrane		C1167322
5277	5303	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
5312	5389	GO:0016021	integral to membrane		C1167322
5312	5389	GO:0044214	transmembrane	fully spanning the plasma membrane	C2752508
5725	5749	GO:0085030	mutualism	Mutualism	C0599514
5750	5769	GO:0032502	development	Biologic Development	C0678723
5873	5877	GO:0005623	cell	Cells	C0007634
6143	6190	GO:0034613	cellular protein localization		C2612729
6493	6508	GO:0007567	parturition	Birth	C0005615
6493	6508	GO:0000003	reproduction	Reproduction	C0035150
6747	6768	GO:0050892	intestinal absorption	Intestinal Absorption	C0021826
6945	6983	GO:0007567	parturition	Birth	C0005615
6945	6983	GO:0000003	reproduction	Reproduction	C0035150
7219	7226	GO:0032940	secretion by cell	Cell secretion	C1327616
7409	7419	GO:0005694	chromosome	Chromosomes	C0008633
7447	7451	GO:0005623	cell	Cells	C0007634
7627	7647	GO:0005694	chromosome	Chromosomes	C0008633
7780	7817	GO:0005020	stem cell factor receptor activity		C1150635
8377	8381	GO:0005623	cell	Cells	C0007634
8396	8400	GO:0005623	cell	Cells	C0007634
8472	8520	GO:0009790	embryo development	Embryonic Development	C0013936
8533	8537	GO:0005623	cell	Cells	C0007634
8574	8578	GO:0005623	cell	Cells	C0007634
8665	8669	GO:0005623	cell	Cells	C0007634
8676	8713	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
8955	8959	GO:0005623	cell	Cells	C0007634
9013	9017	GO:0005623	cell	Cells	C0007634
9114	9135	GO:0007567	parturition	Birth	C0005615
9114	9135	GO:0000003	reproduction	Reproduction	C0035150
9160	9164	GO:0005623	cell	Cells	C0007634
9284	9303	GO:0000785	chromatin	chromatin location	C1325550
9387	9453	GO:0007567	parturition	Birth	C0005615
9387	9453	GO:0000003	reproduction	Reproduction	C0035150
10262	10288	GO:0019835	cytolysis	pathologic cytolysis	C1536403
10351	10354	GO:0043739	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
10959	10992	GO:0007567	parturition	Birth	C0005615
