StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
22	33	GO:0003723	RNA binding	RNA Binding	C1148846
22	63	GO:0005515	protein binding	Protein Binding	C0033618
126	133	GO:0000278	mitosis	Mitosis	C0026255
165	176	GO:0003723	RNA binding	RNA Binding	C1148846
217	250	GO:0016070	RNA metabolic process		C0683143
321	354	GO:0000278	mitosis	Mitosis	C0026255
355	383	GO:0006310	DNA recombination	Recombination, Genetic	C0034865
384	402	GO:0000278	mitosis	Mitosis	C0026255
571	604	GO:0000278	mitosis	Mitosis	C0026255
675	689	GO:0000278	mitosis	Mitosis	C0026255
690	724	GO:0000278	mitosis	Mitosis	C0026255
729	784	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
795	817	GO:0000278	mitosis	Mitosis	C0026255
824	912	GO:0009790	embryo development	Embryonic Development	C0013936
913	995	GO:0002076	osteoblast development		C1817344
1001	1016	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
1021	1063	GO:0060349	bone morphogenesis		C2610491
1064	1100	GO:0009790	embryo development	Embryonic Development	C0013936
1101	1124	GO:0000278	mitosis	Mitosis	C0026255
1129	1149	GO:0000278	mitosis	Mitosis	C0026255
1244	1281	GO:0000278	mitosis	Mitosis	C0026255
1296	1331	GO:0045444	fat cell differentiation		C1159884
1388	1419	GO:0000278	mitosis	Mitosis	C0026255
1566	1582	GO:0000278	mitosis	Mitosis	C0026255
1583	1635	GO:0045444	fat cell differentiation		C1159884
1664	1690	GO:0001649	osteoblast differentiation		C1159974
1701	1722	GO:0000278	mitosis	Mitosis	C0026255
1756	1788	GO:0048762	mesenchymal cell differentiation		C1820192
1805	1815	GO:0008152	metabolism	Metabolism	C0025519
2238	2249	GO:0003723	RNA binding	RNA Binding	C1148846
2238	2282	GO:0005515	protein binding	Protein Binding	C0033618
2371	2376	GO:0007568	aging	Aging	C0001811
2587	2635	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
2703	2708	GO:0007568	aging	Aging	C0001811
2843	2847	GO:0005623	cell	Cells	C0007634
2872	2882	GO:0008152	metabolism	Metabolism	C0025519
3023	3043	GO:0001501	skeletal development		C1160401
3187	3208	GO:0001501	skeletal development		C1160401
3339	3344	GO:0007568	aging	Aging	C0001811
3514	3525	GO:0032502	development	Biologic Development	C0678723
3542	3547	GO:0007568	aging	Aging	C0001811
3685	3689	GO:0005623	cell	Cells	C0007634
3741	3747	GO:0040007	growth	Growth	C0018270
3773	3794	GO:0007567	parturition	Birth	C0005615
3773	3794	GO:0000003	reproduction	Reproduction	C0035150
3856	3872	GO:0060348	bone development	Bone Development	C0005939
3964	3979	GO:0045453	bone resorption	Bone Resorption	C0005974
4380	4384	GO:0005623	cell	Cells	C0007634
4505	4509	GO:0005623	cell	Cells	C0007634
4537	4591	GO:0045444	fat cell differentiation		C1159884
4634	4639	GO:0007568	aging	Aging	C0001811
4841	4845	GO:0005623	cell	Cells	C0007634
4899	4956	GO:0045444	adipogenesis	Adipogenesis	C0596843
5000	5013	GO:0006351	transcription	Transcription, Genetic	C0040649
5062	5085	GO:0001709	cell fate determination		C1160037
5130	5140	GO:0005777	peroxisome		C0752063
5221	5232	GO:0003723	RNA binding	RNA Binding	C1148846
5275	5286	GO:0003723	RNA binding	RNA Binding	C1148846
5321	5360	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
5624	5635	GO:0003723	RNA binding	RNA Binding	C1148846
5624	5666	GO:0005515	protein binding	Protein Binding	C0033618
5668	5679	GO:0042552	myelination		C0596991
5749	5784	GO:0044249	cellular biosynthetic process		C1523936
5855	5878	GO:0001709	cell fate determination		C1160037
5969	5973	GO:0005623	cell	Cells	C0007634
6049	6071	GO:0042692	muscle cell differentiation		C1326080
6154	6161	GO:0000278	mitosis	Mitosis	C0026255
6224	6235	GO:0003723	RNA binding	RNA Binding	C1148846
6573	6592	GO:0003904	photoreactivating enzyme activity		C2257086
6757	6792	GO:0090644	age-related resistance		C4084934
6920	6968	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
6985	6989	GO:0005623	cell	Cells	C0007634
7026	7054	GO:0001503	osteogenesis	Osteogenesis	C0029433
7059	7099	GO:0045444	adipogenesis	Adipogenesis	C0596843
7151	7184	GO:0009790	embryo development	Embryonic Development	C0013936
7313	7345	GO:0048762	mesenchymal cell differentiation		C1820192
7412	7422	GO:0008152	metabolism	Metabolism	C0025519
7424	7436	GO:0031099	regeneration	Natural regeneration	C0034963
7442	7462	GO:0042060	wound healing	Wound Healing	C0043240
7482	7536	GO:0009790	embryo development	Embryonic Development	C0013936
7714	7734	GO:0009790	embryo development	Embryonic Development	C0013936
7740	7806	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
7860	7890	GO:1902698	acidogenesis		C3823112
8081	8109	GO:0007601	vision	Vision	C0042789
8202	8221	GO:0030428	cell septum	Cell septum	C1327729
8833	8874	GO:0009790	embryo development	Embryonic Development	C0013936
8970	8981	GO:0032502	development	Biologic Development	C0678723
9096	9116	GO:0007567	parturition	Birth	C0005615
9096	9116	GO:0000003	reproduction	Reproduction	C0035150
9167	9178	GO:0003723	RNA binding	RNA Binding	C1148846
9528	9545	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
9643	9671	GO:0042571	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
9681	9734	GO:1902698	acidogenesis		C3823112
9985	10017	GO:0007567	parturition	Birth	C0005615
10216	10223	GO:0000278	mitosis	Mitosis	C0026255
10565	10575	GO:0008152	metabolism	Metabolism	C0025519
11768	11806	GO:0031214	mineralization	Physiologic calcification	C0006660
12062	12087	GO:0031214	mineralization	Physiologic calcification	C0006660
12092	12109	GO:0007601	vision	Vision	C0042789
12145	12165	GO:0031214	mineralization	Physiologic calcification	C0006660
13115	13128	GO:0035188	hatching		C0598016
13654	13670	GO:0035188	hatching		C0598016
13956	13971	GO:0046849	bone remodeling	Bone remodeling	C0085268
14225	14287	GO:0016791	phosphoric monoester hydrolase activity		C1149880
14383	14419	GO:1902698	acidogenesis		C3823112
14499	14520	GO:0007601	vision	Vision	C0042789
14606	14625	GO:1902698	acidogenesis		C3823112
14967	14996	GO:0007601	vision	Vision	C0042789
15148	15168	GO:0009058	anabolism	Anabolism	C0220781
15182	15205	GO:0031214	mineralization	Physiologic calcification	C0006660
15701	15705	GO:0005623	cell	Cells	C0007634
16118	16132	GO:0060209	estrus	Estrus	C0014948
16631	16675	GO:0060209	estrus	Estrus	C0014948
17243	17247	GO:0005623	cell	Cells	C0007634
17319	17345	GO:0001649	osteoblast differentiation		C1159974
17454	17490	GO:0009877	nodulation		C1160630
17674	17700	GO:0001649	osteoblast differentiation		C1159974
17885	17926	GO:0036179	osteoclast maturation		C3271673
18088	18105	GO:0097187	dentinogenesis	Dentinogenesis	C0011435
18323	18348	GO:0045444	fat cell differentiation		C1159884
18362	18388	GO:0001649	osteoblast differentiation		C1159974
18437	18441	GO:0005623	cell	Cells	C0007634
18549	18594	GO:0045444	fat cell differentiation		C1159884
18670	18674	GO:0005623	cell	Cells	C0007634
18679	18713	GO:0001503	osteogenesis	Osteogenesis	C0029433
18721	18744	GO:0045444	adipogenesis	Adipogenesis	C0596843
19007	19054	GO:0045598	regulation of fat cell differentiation		C1159885
19111	19128	GO:0009790	embryo development	Embryonic Development	C0013936
19160	19190	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
19258	19270	GO:0045444	adipogenesis	Adipogenesis	C0596843
19272	19276	GO:0005623	cell	Cells	C0007634
19341	19353	GO:0045444	adipogenesis	Adipogenesis	C0596843
19355	19367	GO:0045444	adipogenesis	Adipogenesis	C0596843
19500	19528	GO:0045444	fat cell differentiation		C1159884
19541	19584	GO:0000988	transcription factor activity		C1148759
19622	19662	GO:0030154	cell differentiation	Cell Differentiation process	C0007589
19717	19729	GO:0045444	adipogenesis	Adipogenesis	C0596843
19932	19973	GO:0048762	mesenchymal cell differentiation		C1820192
20014	20018	GO:0005623	cell	Cells	C0007634
20047	20115	GO:0009790	embryo development	Embryonic Development	C0013936
20146	20172	GO:0001649	osteoblast differentiation		C1159974
20225	20268	GO:0010467	gene expression	Gene Expression	C0017262
20300	20304	GO:0005623	cell	Cells	C0007634
20601	20627	GO:0001649	osteoblast differentiation		C1159974
20856	20860	GO:0005623	cell	Cells	C0007634
20933	20937	GO:0005623	cell	Cells	C0007634
20997	21053	GO:0009877	nodulation		C1160630
21086	21090	GO:0005623	cell	Cells	C0007634
21563	21577	GO:0031214	mineralization	Physiologic calcification	C0006660
22018	22070	GO:0048762	mesenchymal cell differentiation		C1820192
22082	22107	GO:0045444	fat cell differentiation		C1159884
22120	22146	GO:0001649	osteoblast differentiation		C1159974
22288	22292	GO:0005623	cell	Cells	C0007634
22657	22662	GO:0007568	aging	Aging	C0001811
22664	22709	GO:0048863	stem cell differentiation	Stem Cell Differentiation	C1514964
22742	22805	GO:0009790	embryo development	Embryonic Development	C0013936
