StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
112	139	GO:0007567	parturition	Birth	C0005615
112	139	GO:0000003	reproduction	Reproduction	C0035150
411	459	GO:0007567	parturition	Birth	C0005615
411	459	GO:0000003	reproduction	Reproduction	C0035150
612	617	GO:0007568	aging	Aging	C0001811
690	715	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
769	833	GO:0007567	parturition	Birth	C0005615
769	833	GO:0000003	reproduction	Reproduction	C0035150
895	922	GO:0007567	parturition	Birth	C0005615
895	922	GO:0000003	reproduction	Reproduction	C0035150
1064	1110	GO:0043473	pigmentation	Pigmentation	C0031911
1245	1290	GO:0007567	parturition	Birth	C0005615
1245	1290	GO:0000003	reproduction	Reproduction	C0035150
1336	1358	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
1470	1518	GO:0007567	parturition	Birth	C0005615
1470	1518	GO:0000003	reproduction	Reproduction	C0035150
1653	1683	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
1878	1888	GO:0008219	cell death	Cell Death	C0007587
2053	2072	GO:0007567	parturition	Birth	C0005615
2053	2072	GO:0000003	reproduction	Reproduction	C0035150
2109	2151	GO:0098687	chromosome region	Region of chromosome	C1953345
2156	2161	GO:0007567	parturition	Birth	C0005615
2156	2161	GO:0000003	reproduction	Reproduction	C0035150
2305	2322	GO:0007567	parturition	Birth	C0005615
2305	2322	GO:0000003	reproduction	Reproduction	C0035150
2502	2514	GO:0009405	pathogenesis	Pathogenesis	C0699748
2704	2717	GO:0007567	parturition	Birth	C0005615
2704	2717	GO:0000003	reproduction	Reproduction	C0035150
2884	2925	GO:0007567	parturition	Birth	C0005615
2884	2925	GO:0000003	reproduction	Reproduction	C0035150
3428	3472	GO:0007601	vision	Vision	C0042789
4852	4908	GO:0007601	vision	Vision	C0042789
4910	4913	GO:0007601	vision	Vision	C0042789
5748	5774	GO:0043473	pigmentation	Pigmentation	C0031911
5801	5805	GO:0005623	cell	Cells	C0007634
5945	5949	GO:0005623	cell	Cells	C0007634
6207	6246	GO:0007601	vision	Vision	C0042789
6401	6405	GO:0007601	vision	Vision	C0042789
7327	7355	GO:0007567	parturition	Birth	C0005615
7327	7355	GO:0000003	reproduction	Reproduction	C0035150
10211	10214	GO:0007601	vision	Vision	C0042789
10211	10214	GO:0007601	vision	Vision	C0042789
14388	14412	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
16849	16879	GO:0007567	parturition	Birth	C0005615
16849	16879	GO:0000003	reproduction	Reproduction	C0035150
16925	16965	GO:0007567	parturition	Birth	C0005615
16925	16965	GO:0000003	reproduction	Reproduction	C0035150
17016	17052	GO:0007567	parturition	Birth	C0005615
17016	17052	GO:0000003	reproduction	Reproduction	C0035150
17778	17781	GO:0007601	vision	Vision	C0042789
18025	18044	GO:0007567	parturition	Birth	C0005615
18025	18044	GO:0000003	reproduction	Reproduction	C0035150
18054	18066	GO:0000806	Y chromosome	Y Chromosome	C0043381
18072	18084	GO:0000806	Y chromosome	Y Chromosome	C0043381
18183	18195	GO:0000806	Y chromosome	Y Chromosome	C0043381
18271	18296	GO:0034023	5	carboxyamino	C2247561
18342	18354	GO:0000806	Y chromosome	Y Chromosome	C0043381
18486	18517	GO:0007567	parturition	Birth	C0005615
18486	18517	GO:0000003	reproduction	Reproduction	C0035150
18663	18675	GO:0000806	Y chromosome	Y Chromosome	C0043381
18685	18698	GO:0000806	Y chromosome	Y Chromosome	C0043381
19741	19772	GO:0007567	parturition	Birth	C0005615
19741	19772	GO:0000003	reproduction	Reproduction	C0035150
19883	19904	GO:0007567	parturition	Birth	C0005615
19883	19904	GO:0000003	reproduction	Reproduction	C0035150
20457	20466	GO:0043473	pigmentation	Pigmentation	C0031911
20574	20621	GO:0043473	pigmentation	Pigmentation	C0031911
20714	20751	GO:0043473	pigmentation	Pigmentation	C0031911
20905	20937	GO:0043473	pigmentation	Pigmentation	C0031911
21758	21786	GO:0007567	parturition	Birth	C0005615
21758	21786	GO:0000003	reproduction	Reproduction	C0035150
22020	22049	GO:0007567	parturition	Birth	C0005615
22020	22049	GO:0000003	reproduction	Reproduction	C0035150
22062	22067	GO:0007567	parturition	Birth	C0005615
22062	22067	GO:0000003	reproduction	Reproduction	C0035150
22332	22351	GO:0098687	chromosome region	Region of chromosome	C1953345
22544	22555	GO:0006280	mutagenesis	Mutagenesis Process	C0079866
22622	22646	GO:0007567	parturition	Birth	C0005615
22622	22646	GO:0000003	reproduction	Reproduction	C0035150
25836	25851	GO:0017144	drug metabolism		C0683140
26111	26126	GO:0009315	drug resistance	Drug resistance	C0013203
26347	26357	GO:0042310	vasoconstriction	Vascular constriction 	C0042396
26358	26395	GO:0042592	homeostasis	Homeostasis	C0019868
29143	29164	GO:0007567	parturition	Birth	C0005615
29143	29164	GO:0000003	reproduction	Reproduction	C0035150
29837	29861	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
29947	29965	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
30936	30955	GO:0020010	conoid		C1166649
30968	30972	GO:0005623	cell	Cells	C0007634
31078	31115	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
31174	31179	GO:0020010	conoid		C1166649
31362	31427	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
31620	31642	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
31718	31739	GO:0009058	anabolism	Anabolism	C0220781
32015	32043	GO:0007567	parturition	Birth	C0005615
32015	32043	GO:0000003	reproduction	Reproduction	C0035150
32078	32094	GO:0007567	parturition	Birth	C0005615
32078	32094	GO:0000003	reproduction	Reproduction	C0035150
32693	32744	GO:0043473	pigmentation	Pigmentation	C0031911
32791	32819	GO:0007601	vision	Vision	C0042789
32895	32899	GO:0030424	axon	Axon	C0004461
33072	33091	GO:0004503	monophenol monooxygenase activity		C1151118
33101	33154	GO:0043473	pigmentation	Pigmentation	C0031911
33235	33260	GO:0043473	pigmentation	Pigmentation	C0031911
33382	33403	GO:0007601	vision	Vision	C0042789
33442	33469	GO:0007601	vision	Vision	C0042789
33475	33498	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
33499	33525	GO:0043473	pigmentation	Pigmentation	C0031911
33585	33610	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
33642	33676	GO:0007567	parturition	Birth	C0005615
33642	33676	GO:0000003	reproduction	Reproduction	C0035150
33766	33781	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
34016	34055	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
34245	34268	GO:0007623	circadian rhythm	Circadian Rhythms	C0008810
34564	34602	GO:0007567	parturition	Birth	C0005615
34564	34602	GO:0000003	reproduction	Reproduction	C0035150
34844	34857	GO:0007601	vision	Vision	C0042789
34862	34868	GO:0007601	vision	Vision	C0042789
35320	35325	GO:0007568	aging	Aging	C0001811
35758	35790	GO:0009405	pathogenesis	Pathogenesis	C0699748
35849	35876	GO:0007601	vision	Vision	C0042789
36658	36663	GO:0007568	aging	Aging	C0001811
37348	37367	GO:0007601	vision	Vision	C0042789
38307	38354	GO:0007601	vision	Vision	C0042789
38390	38429	GO:1902698	acidogenesis		C3823112
38651	38670	GO:0007601	vision	Vision	C0042789
38926	38949	GO:0007601	vision	Vision	C0042789
38979	39023	GO:0007567	parturition	Birth	C0005615
38979	39023	GO:0000003	reproduction	Reproduction	C0035150
39901	39911	GO:0005694	chromosome	Chromosomes	C0008633
40420	40433	GO:0019013	nucleocapsid	viral nucleocapsid location	C1167518
