StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
107	146	GO:0000988	transcription factor activity		C1148759
165	195	GO:0010467	gene expression	Gene Expression	C0017262
196	237	GO:0006950	response to stress	biological adaptation to stress	C0149784
268	275	GO:0005488	binding	Binding 	C1167622
398	425	GO:1990402	embryonic liver development		C3896164
475	486	GO:0007567	parturition	Birth	C0005615
633	646	GO:0006351	transcription	Transcription, Genetic	C0040649
661	714	GO:0007567	parturition	Birth	C0005615
661	714	GO:0000003	reproduction	Reproduction	C0035150
715	761	GO:0006351	transcription	Transcription, Genetic	C0040649
727	732	GO:0000988	transcription factor activity		C1148759
857	870	GO:0007567	parturition	Birth	C0005615
857	870	GO:0000003	reproduction	Reproduction	C0035150
892	913	GO:0043295	glutathione binding		C1623443
959	974	GO:0000988	transcription factor activity		C1148759
975	1008	GO:0006950	response to stress	biological adaptation to stress	C0149784
1022	1027	GO:0000988	transcription factor activity		C1148759
1037	1113	GO:0010467	gene expression	Gene Expression	C0017262
1198	1203	GO:0000988	transcription factor activity		C1148759
1262	1289	GO:0007567	parturition	Birth	C0005615
1262	1289	GO:0000003	reproduction	Reproduction	C0035150
1308	1348	GO:0005856	cytoskeleton	Cytoskeleton	C0010853
1362	1367	GO:0000988	transcription factor activity		C1148759
1441	1475	GO:0000988	transcription factor activity		C1148759
1501	1514	GO:0006351	transcription	Transcription, Genetic	C0040649
1524	1549	GO:0009058	anabolism	Anabolism	C0220781
1554	1566	GO:0031099	regeneration	Natural regeneration	C0034963
1583	1613	GO:0046870	cadmium ion binding		C1323276
1675	1679	GO:0005623	cell	Cells	C0007634
1706	1719	GO:0000988	transcription factor activity		C1148759
1724	1741	GO:0007567	parturition	Birth	C0005615
1724	1741	GO:0000003	reproduction	Reproduction	C0035150
1938	1965	GO:0006950	response to stress	biological adaptation to stress	C0149784
2234	2245	GO:0042592	homeostasis	Homeostasis	C0019868
2250	2264	GO:0098754	detoxification	Metabolic Detoxication, Drug	C0025516
2289	2293	GO:0005488	binding	Binding 	C1167622
2352	2379	GO:0007567	parturition	Birth	C0005615
2352	2379	GO:0000003	reproduction	Reproduction	C0035150
2474	2525	GO:0000988	transcription factor activity		C1148759
2645	2678	GO:0019013	nucleocapsid	viral nucleocapsid location	C1167518
2691	2731	GO:0007567	parturition	Birth	C0005615
2691	2731	GO:0000003	reproduction	Reproduction	C0035150
2739	2744	GO:0000988	transcription factor activity		C1148759
3006	3031	GO:0007567	parturition	Birth	C0005615
3006	3031	GO:0000003	reproduction	Reproduction	C0035150
3032	3071	GO:0006950	response to stress	biological adaptation to stress	C0149784
3204	3219	GO:0005886	plasma membrane	Plasma membrane	C0007603
3260	3300	GO:0007567	parturition	Birth	C0005615
3260	3300	GO:0000003	reproduction	Reproduction	C0035150
3315	3321	GO:0040007	growth	Growth	C0018270
3337	3414	GO:0001525	angiogenesis	Angiogenic Process	C0302600
3460	3471	GO:0032502	development	Biologic Development	C0678723
3504	3546	GO:0009790	embryo development	Embryonic Development	C0013936
3576	3606	GO:0009790	embryo development	Embryonic Development	C0013936
3652	3660	GO:0070265	necrosis	Necrosis	C0027540
3705	3751	GO:0007567	parturition	Birth	C0005615
3705	3751	GO:0000003	reproduction	Reproduction	C0035150
3785	3805	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
3826	3870	GO:0007567	parturition	Birth	C0005615
3826	3870	GO:0000003	reproduction	Reproduction	C0035150
3988	4054	GO:0009790	embryo development	Embryonic Development	C0013936
4142	4153	GO:0007567	parturition	Birth	C0005615
4304	4335	GO:0007567	parturition	Birth	C0005615
4304	4335	GO:0000003	reproduction	Reproduction	C0035150
4340	4383	GO:0007567	parturition	Birth	C0005615
4340	4383	GO:0000003	reproduction	Reproduction	C0035150
4384	4418	GO:0007567	parturition	Birth	C0005615
4384	4418	GO:0000003	reproduction	Reproduction	C0035150
4605	4655	GO:0007567	parturition	Birth	C0005615
4605	4655	GO:0000003	reproduction	Reproduction	C0035150
4674	4705	GO:0007567	parturition	Birth	C0005615
4674	4705	GO:0000003	reproduction	Reproduction	C0035150
4728	4776	GO:0010467	gene expression	Gene Expression	C0017262
