StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
79	110	GO:0007567	parturition	Birth	C0005615
79	110	GO:0000003	reproduction	Reproduction	C0035150
160	226	GO:0007567	parturition	Birth	C0005615
160	226	GO:0000003	reproduction	Reproduction	C0035150
251	288	GO:0007567	parturition	Birth	C0005615
251	288	GO:0000003	reproduction	Reproduction	C0035150
336	379	GO:0007567	parturition	Birth	C0005615
336	379	GO:0000003	reproduction	Reproduction	C0035150
441	486	GO:0007567	parturition	Birth	C0005615
441	486	GO:0000003	reproduction	Reproduction	C0035150
534	556	GO:0007567	parturition	Birth	C0005615
534	556	GO:0000003	reproduction	Reproduction	C0035150
609	631	GO:0007567	parturition	Birth	C0005615
609	631	GO:0000003	reproduction	Reproduction	C0035150
704	740	GO:0007567	parturition	Birth	C0005615
704	740	GO:0000003	reproduction	Reproduction	C0035150
1019	1029	GO:0005694	chromosome	Chromosomes	C0008633
1168	1199	GO:0007567	parturition	Birth	C0005615
1168	1199	GO:0000003	reproduction	Reproduction	C0035150
1313	1336	GO:0007567	parturition	Birth	C0005615
1313	1336	GO:0000003	reproduction	Reproduction	C0035150
1337	1369	GO:0007567	parturition	Birth	C0005615
1337	1369	GO:0000003	reproduction	Reproduction	C0035150
1430	1476	GO:0007567	parturition	Birth	C0005615
1430	1476	GO:0000003	reproduction	Reproduction	C0035150
1715	1727	GO:0005634	cell nucleus	Cell Nucleus	C0007610
1729	1751	GO:0007567	parturition	Birth	C0005615
1729	1751	GO:0000003	reproduction	Reproduction	C0035150
1926	1952	GO:0007567	parturition	Birth	C0005615
1926	1952	GO:0000003	reproduction	Reproduction	C0035150
1986	1998	GO:0009405	pathogenesis	Pathogenesis	C0699748
2004	2046	GO:0007567	parturition	Birth	C0005615
2004	2046	GO:0000003	reproduction	Reproduction	C0035150
2101	2121	GO:0007567	parturition	Birth	C0005615
2101	2121	GO:0000003	reproduction	Reproduction	C0035150
2208	2258	GO:0007567	parturition	Birth	C0005615
2208	2258	GO:0000003	reproduction	Reproduction	C0035150
2542	2583	GO:0007567	parturition	Birth	C0005615
2542	2583	GO:0000003	reproduction	Reproduction	C0035150
2624	2636	GO:0000806	Y chromosome	Y Chromosome	C0043381
2666	2670	GO:0007567	parturition	Birth	C0005615
2666	2670	GO:0000003	reproduction	Reproduction	C0035150
2704	2758	GO:0007567	parturition	Birth	C0005615
2704	2758	GO:0000003	reproduction	Reproduction	C0035150
2920	2957	GO:0007567	parturition	Birth	C0005615
2920	2957	GO:0000003	reproduction	Reproduction	C0035150
3013	3025	GO:0007567	parturition	Birth	C0005615
3013	3025	GO:0000003	reproduction	Reproduction	C0035150
3046	3058	GO:0009405	pathogenesis	Pathogenesis	C0699748
3137	3147	GO:0005694	chromosome	Chromosomes	C0008633
3347	3357	GO:0005694	chromosome	Chromosomes	C0008633
3361	3399	GO:0007567	parturition	Birth	C0005615
3361	3399	GO:0000003	reproduction	Reproduction	C0035150
3559	3568	GO:0007567	parturition	Birth	C0005615
3559	3568	GO:0000003	reproduction	Reproduction	C0035150
3589	3600	GO:0032502	development	Biologic Development	C0678723
3657	3690	GO:0007567	parturition	Birth	C0005615
3657	3690	GO:0000003	reproduction	Reproduction	C0035150
3829	3866	GO:0007567	parturition	Birth	C0005615
3829	3866	GO:0000003	reproduction	Reproduction	C0035150
3943	3975	GO:0050789	regulation of biological process	Regulation of biological process	C1327622
4230	4275	GO:0007567	parturition	Birth	C0005615
4230	4275	GO:0000003	reproduction	Reproduction	C0035150
4309	4320	GO:0032502	development	Biologic Development	C0678723
4489	4511	GO:0007567	parturition	Birth	C0005615
4489	4511	GO:0000003	reproduction	Reproduction	C0035150
4532	4578	GO:0007567	parturition	Birth	C0005615
4532	4578	GO:0000003	reproduction	Reproduction	C0035150
4728	4764	GO:0007567	parturition	Birth	C0005615
4728	4764	GO:0000003	reproduction	Reproduction	C0035150
4810	4847	GO:0007567	parturition	Birth	C0005615
4810	4847	GO:0000003	reproduction	Reproduction	C0035150
4956	4965	GO:0007610	behavior	Behavior	C0004927
5063	5111	GO:0007567	parturition	Birth	C0005615
5063	5111	GO:0000003	reproduction	Reproduction	C0035150
5159	5205	GO:0007567	parturition	Birth	C0005615
5159	5205	GO:0000003	reproduction	Reproduction	C0035150
5237	5290	GO:0007567	parturition	Birth	C0005615
5237	5290	GO:0000003	reproduction	Reproduction	C0035150
5370	5399	GO:0007567	parturition	Birth	C0005615
5370	5399	GO:0000003	reproduction	Reproduction	C0035150
5436	5468	GO:0007567	parturition	Birth	C0005615
5436	5468	GO:0000003	reproduction	Reproduction	C0035150
5484	5497	GO:0007567	parturition	Birth	C0005615
5484	5497	GO:0000003	reproduction	Reproduction	C0035150
5512	5522	GO:0005694	chromosome	Chromosomes	C0008633
5555	5565	GO:0005698	centromere	Centromere	C0007709
5853	5867	GO:0007567	parturition	Birth	C0005615
5853	5867	GO:0000003	reproduction	Reproduction	C0035150
6131	6160	GO:0007567	parturition	Birth	C0005615
6131	6160	GO:0000003	reproduction	Reproduction	C0035150
6161	6189	GO:0009790	embryo development	Embryonic Development	C0013936
6219	6241	GO:0007567	parturition	Birth	C0005615
6219	6241	GO:0000003	reproduction	Reproduction	C0035150
6358	6368	GO:0005694	chromosome	Chromosomes	C0008633
6474	6480	GO:0007567	parturition	Birth	C0005615
6474	6480	GO:0000003	reproduction	Reproduction	C0035150
6495	6535	GO:0009790	embryo development	Embryonic Development	C0013936
6599	6653	GO:0007567	parturition	Birth	C0005615
6599	6653	GO:0000003	reproduction	Reproduction	C0035150
6680	6726	GO:0007567	parturition	Birth	C0005615
6680	6726	GO:0000003	reproduction	Reproduction	C0035150
6763	6774	GO:0032502	development	Biologic Development	C0678723
6806	6847	GO:0007567	parturition	Birth	C0005615
6806	6847	GO:0000003	reproduction	Reproduction	C0035150
6908	6953	GO:0007567	parturition	Birth	C0005615
6908	6953	GO:0000003	reproduction	Reproduction	C0035150
7051	7094	GO:0007567	parturition	Birth	C0005615
7051	7094	GO:0000003	reproduction	Reproduction	C0035150
7214	7242	GO:0007567	parturition	Birth	C0005615
7214	7242	GO:0000003	reproduction	Reproduction	C0035150
7415	7424	GO:0007610	behavior	Behavior	C0004927
7896	7905	GO:0000785	chromatin	chromatin location	C1325550
8392	8413	GO:0007567	parturition	Birth	C0005615
8392	8413	GO:0000003	reproduction	Reproduction	C0035150
8699	8707	GO:0030849	autosome	Autosome	C0596142
8714	8735	GO:0007567	parturition	Birth	C0005615
8714	8735	GO:0000003	reproduction	Reproduction	C0035150
8913	8954	GO:0007567	parturition	Birth	C0005615
8913	8954	GO:0000003	reproduction	Reproduction	C0035150
9075	9085	GO:0005694	chromosome	Chromosomes	C0008633
9205	9229	GO:0007567	parturition	Birth	C0005615
9205	9229	GO:0000003	reproduction	Reproduction	C0035150
9230	9240	GO:0005694	chromosome	Chromosomes	C0008633
9406	9416	GO:0005694	chromosome	Chromosomes	C0008633
9526	9529	GO:0007601	vision	Vision	C0042789
9592	9601	GO:0000785	chromatin	chromatin location	C1325550
9633	9699	GO:0000781	chromosome, telomeric region		C1325571
9767	9786	GO:0007567	parturition	Birth	C0005615
9767	9786	GO:0000003	reproduction	Reproduction	C0035150
9863	9873	GO:0005694	chromosome	Chromosomes	C0008633
9888	9950	GO:0007567	parturition	Birth	C0005615
9888	9950	GO:0000003	reproduction	Reproduction	C0035150
10043	10052	GO:0000785	chromatin	chromatin location	C1325550
10090	10106	GO:0007567	parturition	Birth	C0005615
