StartIndex	EndIndex	GO:ID	ConceptName	PreferredName	CUID
40	50	GO:0005694	chromosome	Chromosomes	C0008633
53	88	GO:0050909	taste perception	Taste Perception	C0039336
127	168	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste		C1327490
169	192	GO:0050909	taste perception	Taste Perception	C0039336
306	331	GO:0008527	gustatory receptor	gustatory receptor activity	C1152779
352	396	GO:0008527	gustatory receptor	gustatory receptor activity	C1152779
495	507	GO:0009293	transduction		C1160185
651	659	GO:0007610	behavior	Behavior	C0004927
731	793	GO:0050909	taste perception	Taste Perception	C0039336
849	859	GO:0005694	chromosome	Chromosomes	C0008633
876	884	GO:0007567	parturition	Birth	C0005615
876	884	GO:0000003	reproduction	Reproduction	C0035150
1057	1075	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
1306	1328	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
1518	1533	GO:0050909	taste perception	Taste Perception	C0039336
1547	1579	GO:0050909	taste perception	Taste Perception	C0039336
1610	1622	GO:0009293	transduction		C1160185
1682	1711	GO:0050909	taste perception	Taste Perception	C0039336
1851	1891	GO:0050909	taste perception	Taste Perception	C0039336
1977	1997	GO:0050909	taste perception	Taste Perception	C0039336
2054	2073	GO:0050916	sweet taste perception		C1154613
2131	2151	GO:0050913	sensory perception of bitter taste		C1154610
2263	2349	GO:0008527	gustatory receptor	gustatory receptor activity	C1152779
2392	2404	GO:0009293	transduction		C1160185
2450	2455	GO:0050909	taste perception	Taste Perception	C0039336
2457	2472	GO:0050916	sweet taste perception		C1154613
2476	2497	GO:0050917	sensory perception of umami taste		C1154614
2509	2542	GO:0050913	sensory perception of bitter taste		C1154610
2552	2561	GO:0007567	parturition	Birth	C0005615
2552	2561	GO:0000003	reproduction	Reproduction	C0035150
2654	2678	GO:0005694	chromosome	Chromosomes	C0008633
2712	2739	GO:0050909	taste perception	Taste Perception	C0039336
2821	2831	GO:0005694	chromosome	Chromosomes	C0008633
3107	3177	GO:0007567	parturition	Birth	C0005615
3424	3438	GO:0002524	hypersensitivity	Hypersensitivity	C0020517
3477	3487	GO:0005694	chromosome	Chromosomes	C0008633
3707	3741	GO:0005694	chromosome	Chromosomes	C0008633
3934	3951	GO:0050909	taste perception	Taste Perception	C0039336
3962	3970	GO:0007610	behavior	Behavior	C0004927
4149	4193	GO:0050909	taste perception	Taste Perception	C0039336
4232	4287	GO:0050909	taste perception	Taste Perception	C0039336
4376	4388	GO:0009293	transduction		C1160185
4482	4525	GO:0008527	gustatory receptor	gustatory receptor activity	C1152779
4655	4688	GO:0050913	sensory perception of bitter taste		C1154610
4707	4738	GO:0005622	protoplasm	Protoplasm	C0175996
4802	4869	GO:0051606	detection of stimulus		C1657614
